,0,1,2,3
356,3,0,0,0
357,1,0,0,0
358,3,1,0,0
359,2,1,0,0
360,1,0,0,0
361,1,0,0,0
362,3,0,0,0
363,1,0,0,0
364,2,0,1,0
365,1,0,0,0
366,1,0,0,0
367,5,0,0,0
368,3,0,0,0
369,1,0,0,0
370,3,0,1,0
371,1,0,0,0
372,1,0,0,0
373,1,0,0,0
374,1,0,0,0
375,1,0,0,0
376,1,0,0,0
377,2,0,0,0
378,3,0,0,0
379,3,0,0,0
380,1,0,0,0
381,1,0,0,0
382,3,0,0,0
383,2,1,0,0
384,3,0,0,0
385,1,0,0,0
386,1,0,0,0
387,4,0,0,0
388,1,0,0,0
389,3,0,0,0
390,2,0,0,0
391,3,0,0,0
392,3,0,0,0
393,1,0,0,0
394,1,0,0,0
395,1,0,0,0
396,1,0,0,0
397,2,0,0,0
398,2,0,0,0
399,3,0,0,0
400,3,0,0,0
401,2,0,0,0
402,2,0,0,0
403,2,0,0,0
404,2,0,0,0
405,2,0,1,0
406,2,0,1,0
407,2,0,0,0
408,2,0,0,0
409,2,0,0,0
410,8,0,0,0
411,3,0,1,0
412,3,0,1,0
413,0,0,1,0
414,1,1,0,0
415,4,0,0,0
416,2,0,0,0
417,1,0,0,0
418,6,0,0,0
419,2,0,0,0
420,2,0,0,0
421,2,0,0,0
422,1,0,0,0
423,1,0,0,0
424,1,0,0,0
425,1,0,0,0
426,6,0,0,0
427,1,0,0,0
428,1,0,0,0
429,1,0,0,0
430,2,0,0,0
431,1,0,0,0
432,2,0,0,0
433,2,0,0,0
434,1,0,0,0
435,3,0,0,1
436,2,0,0,0
437,1,0,0,0
438,5,0,1,1
439,2,0,0,0
440,2,0,0,0
441,4,1,0,0
442,2,1,0,0
443,2,0,0,0
444,2,0,0,0
445,2,1,0,0
446,2,1,0,0
447,2,0,0,0
448,2,0,0,0
449,2,0,0,0
450,2,0,0,0
451,2,0,0,0
452,2,0,0,0
453,4,0,0,0
454,2,0,0,0
455,3,0,0,0
456,2,0,0,0
457,2,0,0,0
458,2,0,0,0
459,2,0,0,0
460,2,0,0,0
461,2,0,0,0
462,0,0,1,0
463,0,0,1,0
464,2,0,0,0
465,1,0,0,0
466,2,0,0,0
467,4,0,0,0
468,2,0,0,0
469,2,0,0,0
470,2,0,0,0
471,2,0,0,0
472,5,0,1,0
473,2,1,0,0
474,2,0,0,0
475,2,1,0,0
476,2,1,0,0
477,3,0,1,0
478,4,0,0,0
479,2,0,0,0
480,2,0,0,0
481,12,0,0,2
482,7,0,0,0
483,2,0,0,0
484,10,0,0,0
485,4,0,1,1
486,2,0,0,0
487,8,0,1,0
488,2,0,1,0
489,2,0,0,0
490,2,0,0,0
491,3,0,1,0
492,2,0,0,0
493,2,0,0,0
494,2,0,0,0
495,2,0,0,0
496,2,0,0,0
497,2,0,0,0
498,2,0,0,0
499,1,0,0,0
500,2,0,0,0
501,2,0,0,0
502,1,0,0,0
503,2,0,0,0
504,3,0,0,0
505,2,0,0,0
506,2,0,0,0
507,2,0,0,0
508,2,0,0,0
509,2,0,1,0
510,2,0,1,0
511,4,0,1,0
512,2,0,1,0
513,4,0,1,0
514,2,0,1,0
515,2,0,1,0
516,4,0,1,0
517,5,0,1,0
518,2,0,0,0
519,2,0,1,0
520,2,0,1,0
521,2,0,1,0
522,2,0,0,0
523,2,0,0,0
524,2,0,1,0
525,2,0,1,0
526,2,0,1,0
527,2,0,1,0
528,2,0,0,0
529,2,0,1,0
530,2,0,1,0
531,3,0,1,0
532,2,0,0,0
533,2,0,1,0
534,2,0,1,0
535,2,0,1,0
536,2,0,0,0
537,2,0,1,0
538,3,0,0,0
539,3,0,0,0
540,2,0,0,0
541,2,0,0,0
542,2,0,0,0
543,3,0,0,0
544,1,0,0,0
545,2,0,0,0
546,2,0,0,0
547,3,0,0,0
548,3,0,0,0
549,2,0,0,0
550,3,0,0,0
551,2,0,0,0
552,2,0,0,0
553,3,0,0,0
554,2,0,0,0
555,2,0,0,0
556,2,0,0,0
557,2,0,0,0
558,1,0,0,0
559,1,0,0,0
560,1,0,1,0
561,1,0,0,0
562,1,0,0,0
563,1,0,0,0
564,2,0,0,0
565,2,0,0,0
566,2,0,0,0
567,2,0,0,0
568,3,0,0,0
569,4,0,0,0
570,2,0,0,0
571,2,0,0,0
572,1,0,0,0
573,2,0,0,0
574,2,0,0,0
575,4,0,0,0
576,2,0,0,0
577,2,0,0,0
578,2,0,0,0
579,2,0,0,0
580,4,0,0,0
581,3,0,0,0
582,2,0,0,0
583,4,0,0,0
584,4,0,0,0
585,2,0,0,0
586,2,0,0,0
587,2,0,0,0
588,6,0,1,1
589,2,0,0,0
590,2,0,0,0
591,2,0,0,0
592,1,0,0,0
593,3,0,1,1
594,1,0,0,0
595,1,0,1,1
596,2,0,0,0
597,2,0,0,0
598,1,0,0,0
599,3,0,1,0
600,1,0,0,0
601,1,0,0,0
602,2,0,0,0
603,1,0,0,0
604,2,0,1,0
605,2,0,0,0
606,1,0,0,0
607,1,0,0,0
608,3,0,0,0
609,2,0,0,0
610,2,0,0,0
611,4,0,0,0
612,1,0,0,0
613,3,0,0,1
614,1,0,0,0
615,1,0,0,0
616,2,0,0,0
617,2,0,0,0
618,2,0,0,0
619,2,0,0,0
620,5,0,0,0
621,4,0,0,0
622,2,0,0,0
623,2,0,0,0
624,1,0,1,0
625,2,0,0,0
626,2,0,0,0
627,4,0,0,0
628,7,0,1,1
629,3,0,0,0
630,2,0,0,0
631,2,0,0,0
632,2,1,0,0
633,4,0,0,0
634,2,0,0,0
635,5,1,0,0
636,4,0,0,0
637,2,0,0,0
638,8,0,0,0
639,6,0,0,0
640,4,1,1,0
641,2,0,0,0
642,3,0,0,0
643,7,1,0,1
644,2,0,0,0
645,3,0,0,0
646,2,0,0,0
647,3,0,0,0
648,2,0,0,0
649,3,0,0,0
650,2,0,0,0
651,2,0,0,0
652,1,0,0,0
653,1,0,0,0
654,2,0,0,0
655,2,0,0,0
656,5,0,0,1
657,2,0,0,0
658,2,0,1,0
659,2,0,0,0
660,3,0,0,0
661,1,0,0,0
662,2,0,0,0
663,1,0,0,0
664,2,0,0,0
665,2,0,0,0
666,3,0,0,0
667,2,0,0,0
668,2,0,0,0
669,2,0,0,0
670,2,0,0,0
671,2,1,1,0
672,2,0,0,0
673,2,0,0,0
674,4,0,0,0
675,3,0,0,0
676,6,0,0,0
677,2,0,0,0
678,5,0,0,0
679,6,0,0,0
680,2,0,0,0
681,2,0,0,0
682,3,0,0,0
683,2,0,0,0
684,5,0,0,0
685,2,0,0,0
686,2,1,0,0
687,2,0,0,0
688,4,0,0,0
689,2,0,0,0
690,2,0,0,1
691,1,0,0,0
692,2,0,0,0
693,2,0,0,0
694,3,0,0,0
695,3,0,0,0
696,6,0,1,0
697,2,0,0,0
698,2,0,0,0
699,2,0,0,0
700,2,0,0,0
701,2,0,0,0
702,2,0,0,0
703,3,0,0,0
704,2,0,0,0
705,2,0,0,0
706,1,0,0,0
707,3,0,0,0
708,4,1,0,0
709,3,0,0,0
710,1,0,0,0
711,6,0,0,0
712,2,0,0,0
713,2,0,0,0
714,3,0,0,0
715,1,0,0,0
716,3,0,0,0
717,2,0,0,0
718,3,0,0,0
719,2,0,0,0
720,3,0,0,0
721,3,0,0,0
722,1,0,0,0
723,2,0,0,0
724,1,0,0,0
725,2,0,0,0
726,3,0,0,0
727,3,0,0,0
728,1,0,0,0
729,2,0,0,0
730,3,0,0,0
731,2,0,0,0
732,3,0,0,0
733,2,0,0,0
734,4,0,0,0
735,2,0,0,0
736,2,0,0,0
737,3,0,0,0
738,1,0,0,0
739,2,0,0,0
740,3,0,0,0
741,3,0,0,0
742,3,0,1,0
743,2,0,0,0
744,1,0,0,0
745,2,0,0,0
746,1,0,0,0
747,2,0,0,0
748,4,0,0,0
749,2,0,0,0
750,2,0,0,0
751,3,0,0,0
752,1,0,0,0
753,5,1,0,0
754,2,0,0,0
755,2,0,0,0
756,2,0,0,0
757,3,0,1,0
758,3,0,0,0
759,2,0,0,0
760,4,0,1,0
761,4,0,0,0
762,3,0,0,0
763,2,0,0,0
764,2,0,0,0
765,2,0,0,0
766,2,0,0,0
767,2,0,0,0
768,2,0,0,0
769,3,0,0,0
770,3,0,0,0
771,2,0,0,0
772,3,0,1,0
773,2,0,0,0
774,2,0,0,0
775,4,0,0,0
776,1,0,0,0
777,1,0,0,0
778,2,0,0,0
779,3,0,0,0
780,4,0,0,0
781,2,0,0,0
782,3,0,0,0
783,2,0,1,0
784,2,0,1,0
785,9,0,1,1
786,2,1,0,0
787,3,0,0,0
788,2,0,1,0
789,3,0,0,0
790,2,0,0,0
791,2,0,0,0
792,3,0,0,0
793,2,0,0,0
794,3,0,0,0
795,2,0,0,0
796,2,0,0,0
797,2,0,0,0
798,4,0,0,0
799,4,0,0,0
800,4,0,0,0
801,2,0,0,0
802,3,0,0,0
803,2,0,0,0
804,4,0,0,0
805,2,0,0,0
806,3,0,0,0
807,5,0,0,1
808,1,0,0,0
809,1,0,0,0
810,2,0,0,0
811,2,0,0,0
812,2,0,0,0
813,2,0,0,0
814,2,0,0,0
815,2,0,0,0
816,2,0,0,0
817,2,0,0,0
818,2,0,0,0
819,2,0,0,0
820,2,0,0,0
821,2,0,0,0
822,2,0,0,0
823,2,0,0,0
824,3,0,0,0
825,2,0,0,0
826,2,0,0,0
827,2,0,0,0
828,2,0,0,0
829,2,0,0,0
830,2,0,0,0
831,2,0,0,0
832,2,0,0,0
833,2,0,0,0
834,2,0,0,0
835,2,0,0,0
836,2,0,0,0
837,1,0,0,0
838,1,0,0,0
839,1,0,0,0
840,2,0,0,0
841,2,0,0,0
842,2,0,0,0
843,2,0,0,0
844,2,0,0,0
845,3,0,0,0
846,1,0,0,0
847,2,0,0,0
848,3,0,0,0
849,2,0,0,0
850,2,0,0,0
851,3,0,0,0
852,5,0,0,0
853,2,0,0,0
854,3,1,1,0
855,2,0,0,0
856,2,0,0,0
857,3,0,0,0
858,2,0,0,0
859,3,0,0,1
860,2,0,0,0
861,1,0,0,0
862,2,0,0,0
863,3,0,0,0
864,1,0,0,0
865,2,0,0,0
866,1,0,0,0
867,2,0,0,0
868,2,0,0,0
869,3,0,0,0
870,4,0,0,0
871,3,0,0,1
872,3,0,0,0
873,3,0,0,0
874,1,0,0,0
875,1,0,0,0
876,4,0,0,0
877,3,0,0,0
878,1,0,0,0
879,1,0,0,0
880,1,0,1,1
881,1,0,0,0
882,3,0,0,0
883,2,0,0,0
884,1,0,0,0
885,3,0,0,0
886,1,0,1,0
887,2,0,0,0
888,5,0,1,1
889,8,0,1,2
890,4,0,0,0
891,8,0,1,0
892,2,0,0,0
893,8,0,1,0
894,5,0,1,0
895,2,0,0,0
896,7,0,0,0
897,2,0,0,0
898,4,0,0,0
899,4,0,0,0
900,4,1,0,0
901,2,0,0,0
902,3,0,0,0
903,4,0,0,0
904,4,0,0,0
905,4,0,0,0
906,2,0,0,0
907,4,0,0,0
908,3,0,0,0
909,1,0,0,0
910,1,0,0,0
911,3,0,0,0
912,3,0,0,0
913,3,1,0,0
914,4,1,0,0
915,4,1,0,0
916,3,0,0,0
917,2,0,0,0
918,3,1,0,0
919,3,1,0,0
920,5,0,0,0
921,3,0,0,0
922,2,0,0,0
923,4,0,0,0
924,4,0,1,0
925,3,0,0,0
926,2,0,0,0
927,2,0,0,0
928,1,0,0,0
929,6,0,1,2
930,3,0,0,0
931,3,0,0,0
932,7,0,1,1
933,2,0,0,0
934,2,0,0,0
935,4,0,0,0
936,3,0,0,0
937,2,0,1,1
938,2,0,0,0
939,2,0,0,0
940,7,0,1,1
941,2,0,0,0
942,2,0,0,0
943,3,0,0,0
944,1,0,0,0
945,1,0,0,0
946,1,0,0,0
947,1,0,0,0
948,1,0,0,0
949,1,0,0,0
950,1,0,0,0
951,1,0,0,0
952,3,0,1,0
953,2,0,0,0
954,2,0,0,0
955,5,0,1,0
956,1,0,0,0
957,1,0,0,0
958,2,0,0,0
959,1,0,0,0
960,1,0,0,0
961,1,0,0,0
962,1,0,0,0
963,1,0,0,0
964,3,0,1,1
965,1,0,0,0
966,5,0,0,0
967,3,0,0,0
968,1,0,1,0
969,3,0,0,0
970,1,0,1,0
971,2,0,0,0
972,3,0,0,1
973,1,1,0,0
974,1,0,0,0
975,2,0,0,0
976,1,0,0,0
977,2,0,0,0
978,1,1,0,0
979,4,0,0,0
980,4,0,0,0
981,3,0,0,0
982,2,0,0,0
983,4,0,0,0
984,6,0,0,0
985,2,0,0,0
986,2,0,1,0
987,1,0,0,0
988,5,0,1,0
989,5,0,1,2
990,1,0,0,0
991,5,0,0,0
992,3,0,0,0
993,2,0,0,0
994,1,0,0,0
995,3,0,0,0
996,3,0,0,0
997,5,0,0,0
998,2,1,0,0
999,2,0,0,0
1000,1,0,0,0
1001,1,0,0,0
1002,1,1,0,0
1003,2,0,0,0
1004,1,0,0,0
1005,2,0,0,0
1006,1,0,1,0
1007,8,1,0,1
1008,6,0,0,0
1009,1,0,0,0
1010,1,0,0,0
1011,2,0,0,0
1012,2,0,0,0
1013,2,0,0,0
1014,1,0,0,0
1015,1,0,0,0
1016,2,0,0,0
1017,1,0,0,0
1018,2,0,0,0
1019,1,0,0,0
1020,1,0,0,0
1021,2,0,0,0
1022,2,0,0,0
1023,2,0,0,0
1024,2,0,0,0
1025,2,0,0,0
1026,2,0,0,0
1027,1,0,0,0
1028,2,0,0,0
1029,2,0,0,0
1030,3,0,0,0
1031,3,0,0,0
1032,2,0,0,0
1033,2,0,0,0
1034,1,0,0,0
1035,2,0,0,0
1036,5,0,0,0
1037,2,0,0,0
1038,2,0,0,0
1039,3,0,0,0
1040,2,0,0,0
1041,2,0,0,0
1042,2,0,0,0
1043,3,0,0,0
1044,3,0,0,0
1045,2,0,0,0
1046,1,0,0,0
1047,2,0,0,0
1048,3,0,0,0
1049,2,0,0,0
1050,2,0,0,0
1051,2,0,0,0
1052,2,0,0,0
1053,3,0,0,0
1054,2,0,0,0
1055,2,0,0,0
1056,2,0,0,0
1057,2,0,0,0
1058,2,0,0,0
1059,3,0,0,0
1060,0,0,0,1
1061,1,0,0,0
1062,1,0,0,0
1063,1,0,0,0
1064,2,0,0,0
1065,3,0,0,0
1066,3,0,0,0
1067,3,0,0,0
1068,2,0,0,0
1069,3,0,0,0
1070,3,0,0,0
1071,7,0,1,1
1072,4,0,0,0
1073,1,0,0,0
1074,1,0,0,0
1075,1,0,0,0
1076,2,0,0,0
1077,2,0,0,0
1078,2,0,0,0
1079,4,0,0,0
1080,4,0,0,0
1081,3,0,0,0
1082,1,0,0,0
1083,2,0,0,0
1084,1,0,0,0
1085,2,0,0,0
1086,2,0,0,0
1087,1,0,0,0
1088,8,0,1,0
1089,2,0,0,0
1090,2,0,0,0
1091,5,0,1,0
1092,4,0,0,0
1093,2,0,0,0
1094,2,0,0,0
1095,3,0,0,0
1096,6,0,1,0
1097,2,0,0,0
1098,3,0,0,0
1099,3,0,0,0
1100,2,0,0,0
1101,3,0,1,0
1102,2,0,1,0
1103,1,0,0,0
1104,8,0,1,1
1105,2,0,0,0
1106,2,0,0,0
1107,10,0,1,1
1108,2,0,0,0
1109,2,0,0,0
1110,2,0,0,0
1111,1,0,0,0
1112,1,0,0,0
1113,1,0,0,0
1114,1,0,0,0
1115,1,0,0,0
1116,1,0,0,0
1117,2,0,0,0
1118,2,0,0,0
1119,1,0,0,0
1120,2,0,0,0
1121,1,0,0,0
1122,2,0,0,0
1123,1,0,0,0
1124,2,0,0,0
1125,1,0,0,0
1126,1,0,0,0
1127,10,0,1,0
1128,1,0,1,0
1129,1,0,0,0
1130,3,0,0,0
1131,2,0,0,0
1132,7,0,2,1
1133,1,0,0,0
1134,1,0,0,0
1135,1,0,0,0
1136,1,0,0,0
1137,1,0,0,0
1138,2,0,0,0
1139,3,1,0,0
1140,2,0,0,0
1141,1,0,0,0
1142,5,1,0,0
1143,1,0,0,0
1144,1,1,0,0
1145,1,0,1,0
1146,1,0,0,0
1147,1,0,0,0
1148,2,1,0,0
1149,2,0,0,0
1150,2,0,0,0
1151,2,0,0,0
1152,2,0,0,0
1153,1,0,0,0
1154,3,1,0,0
1155,4,1,0,0
1156,5,0,1,0
1157,2,0,0,0
1158,4,0,0,0
1159,3,0,0,0
1160,1,0,0,0
1161,3,1,0,0
1162,3,0,0,0
1163,3,0,0,0
1164,3,0,0,0
1165,1,1,0,0
1166,3,0,0,0
1167,1,0,0,0
1168,1,0,0,0
1169,3,0,0,0
1170,1,0,0,0
1171,3,0,0,0
1172,2,0,0,0
1173,2,0,0,0
1174,3,0,0,0
1175,2,0,0,0
1176,1,0,0,0
1177,1,0,0,0
1178,4,0,0,1
1179,8,0,0,1
1180,2,0,0,0
1181,1,0,0,0
1182,3,0,1,0
1183,3,0,1,0
1184,4,0,1,2
1185,4,0,1,1
1186,1,0,0,0
1187,3,0,0,0
1188,3,0,0,0
1189,3,0,0,0
1190,3,0,0,0
1191,2,0,0,0
1192,2,0,0,0
1193,2,0,0,0
1194,2,0,0,0
1195,3,0,0,0
1196,2,0,0,0
1197,1,0,0,0
1198,2,0,0,0
1199,5,0,0,0
1200,2,0,0,0
1201,2,0,0,0
1202,3,1,0,0
1203,2,0,0,0
1204,1,0,0,0
1205,3,0,0,0
1206,2,0,0,0
1207,2,0,0,0
1208,2,0,0,0
1209,3,1,0,0
1210,2,0,0,0
1211,2,0,0,0
1212,2,0,0,0
1213,1,0,0,0
1214,2,0,0,0
1215,3,1,0,0
1216,2,0,0,0
1217,5,0,0,0
1218,2,0,0,0
1219,2,0,0,0
1220,3,0,0,0
1221,2,0,0,0
1222,2,0,0,0
1223,2,0,0,0
1224,2,0,0,0
1225,1,0,0,0
1226,3,0,0,0
1227,1,0,0,0
1228,7,0,0,0
1229,2,0,0,0
1230,2,0,0,0
1231,5,0,0,0
1232,2,0,0,0
1233,2,0,0,0
1234,2,0,0,0
1235,2,0,0,0
1236,6,0,0,1
1237,2,0,0,0
1238,2,0,0,0
1239,2,0,0,0
1240,2,0,0,0
1241,2,0,0,0
1242,2,0,0,0
1243,2,0,0,0
1244,2,0,0,0
1245,2,0,0,0
1246,5,0,0,0
1247,2,0,0,0
1248,2,0,0,0
1249,2,0,0,0
1250,2,0,0,0
1251,2,0,0,0
1252,2,0,0,0
1253,2,0,0,0
1254,2,0,0,0
1255,3,0,0,0
1256,2,0,0,0
1257,2,0,0,0
1258,2,0,0,0
1259,2,0,0,0
1260,2,0,0,0
1261,2,0,0,0
1262,3,0,0,0
1263,2,0,0,0
1264,2,0,0,0
1265,2,0,0,0
1266,2,0,0,0
1267,1,0,0,0
1268,5,0,0,0
1269,2,0,0,0
1270,2,0,0,0
1271,2,0,0,0
1272,2,0,0,0
1273,2,0,1,0
1274,2,0,0,0
1275,2,0,2,0
1276,2,0,0,0
1277,5,0,2,0
1278,2,0,0,0
1279,3,0,0,0
1280,3,0,0,0
1281,2,0,0,0
1282,2,0,0,0
1283,2,0,1,0
1284,2,0,0,0
1285,2,0,0,0
1286,2,0,0,0
1287,2,0,0,0
1288,2,0,0,0
1289,2,0,0,0
1290,2,0,0,0
1291,2,0,0,0
1292,2,0,1,0
1293,7,0,1,0
1294,2,0,0,0
1295,2,0,0,0
1296,2,0,0,0
1297,3,0,1,0
1298,1,0,0,0
1299,2,0,0,0
1300,2,0,0,0
1301,4,0,1,0
1302,1,0,0,0
1303,1,0,1,0
1304,2,0,0,0
1305,2,0,0,0
1306,1,0,0,0
1307,2,0,0,0
1308,2,0,0,0
1309,2,0,0,0
1310,2,0,0,0
1311,2,0,0,0
1312,4,0,1,0
1313,2,1,0,0
1314,3,0,0,0
1315,7,1,0,0
1316,7,0,0,0
1317,6,0,0,0
1318,9,1,0,0
1319,2,0,0,0
1320,2,0,0,0
1321,2,0,0,0
1322,3,0,0,0
1323,2,0,0,0
1324,8,1,1,1
1325,2,0,0,0
1326,2,0,0,0
1327,2,0,0,0
1328,5,0,0,0
1329,2,0,0,0
1330,2,0,0,0
1331,3,0,0,0
1332,4,0,1,0
1333,2,0,0,0
1334,2,0,0,0
1335,3,0,0,0
1336,2,0,0,0
1337,2,0,0,0
1338,5,0,0,0
1339,4,0,0,0
1340,1,0,0,0
1341,3,0,1,0
1342,4,0,0,1
1343,2,0,0,0
1344,5,0,0,0
1345,3,0,0,0
1346,2,0,0,0
1347,2,0,0,0
1348,2,0,0,0
1349,2,0,0,0
1350,2,0,0,0
1351,2,0,0,0
1352,2,0,0,0
1353,2,0,0,0
1354,2,0,1,0
1355,2,0,0,0
1356,2,0,0,0
1357,3,0,0,0
1358,6,0,1,0
1359,1,0,0,0
1360,3,0,0,0
1361,3,0,0,0
