,0,1,2,3
266,2,0,0,0
267,2,0,0,0
268,9,0,0,1
269,11,0,1,0
270,2,0,0,0
271,6,0,1,0
272,2,0,0,0
273,2,0,0,0
274,2,0,0,0
275,3,0,1,0
276,1,0,0,0
277,10,0,2,0
278,1,0,0,0
279,3,0,1,0
280,1,0,0,0
281,3,0,0,0
282,6,0,1,0
283,1,0,0,0
284,6,0,1,1
285,3,0,0,0
286,2,0,0,0
287,5,0,1,1
288,2,0,0,0
289,1,0,0,0
290,2,0,0,0
291,2,0,0,0
292,2,0,0,0
293,2,0,0,0
294,2,0,1,2
295,5,0,2,0
296,2,0,0,0
297,2,0,0,0
298,3,0,0,0
299,3,0,1,0
300,6,0,1,0
301,2,0,1,2
302,2,0,0,0
303,2,0,0,0
304,2,0,0,0
305,3,0,0,0
306,3,0,0,0
307,4,0,0,0
308,2,0,0,0
309,2,0,0,0
310,3,0,0,0
311,10,0,1,1
312,3,0,0,0
313,3,0,0,0
314,1,0,0,0
315,3,0,0,0
316,3,0,0,0
317,3,0,0,0
318,4,0,0,0
319,1,0,0,0
320,1,0,0,0
321,2,0,0,0
322,1,0,0,0
323,2,0,0,0
324,2,0,0,0
325,1,0,0,0
326,1,0,0,0
327,3,0,0,0
328,3,0,0,0
329,3,0,0,0
330,1,0,0,0
331,11,0,0,1
332,3,0,0,0
333,3,0,0,0
334,3,1,0,0
335,1,0,0,0
336,2,1,0,0
337,1,0,0,0
338,1,0,0,0
339,5,1,0,0
340,2,0,0,0
341,2,0,0,0
342,1,0,0,0
343,2,0,0,0
344,3,0,0,0
345,1,0,0,0
346,3,0,0,0
347,1,1,0,0
348,2,0,0,0
349,2,0,0,0
350,2,1,0,0
351,3,0,0,0
352,2,0,0,0
353,3,1,0,0
354,3,0,0,0
355,1,0,0,0
356,2,0,0,0
357,3,0,0,0
358,2,0,0,0
359,4,0,0,0
360,3,0,0,0
361,2,0,0,0
362,1,0,0,0
363,2,1,0,0
364,2,0,0,0
365,2,0,0,0
366,2,0,0,0
367,2,0,1,0
368,3,0,0,0
369,3,0,0,0
370,2,0,0,0
371,3,0,0,0
372,1,1,0,0
373,2,0,0,0
374,2,0,0,0
375,2,0,0,0
376,1,0,0,0
377,2,0,0,0
378,1,0,0,0
379,1,0,0,0
380,1,0,0,0
381,1,0,0,0
382,3,0,0,0
383,3,1,0,0
384,2,0,0,0
385,1,0,0,0
386,4,0,1,0
387,1,0,0,0
388,2,0,0,0
389,4,0,0,0
390,4,0,0,0
391,1,0,1,0
392,2,0,0,0
393,2,0,0,0
394,2,0,0,0
395,1,0,0,0
396,2,0,0,0
397,3,0,0,0
398,2,0,0,0
399,3,0,0,0
400,3,0,0,0
401,2,0,0,0
402,1,0,0,0
403,3,0,0,0
404,3,0,0,0
405,2,0,0,0
406,2,0,0,0
407,2,0,0,0
408,2,0,0,0
409,2,0,0,0
410,2,0,0,0
411,2,0,0,0
412,2,0,0,0
413,2,0,0,0
414,2,0,0,0
415,2,0,0,0
416,1,0,0,0
417,3,0,0,0
418,1,0,0,0
419,2,0,0,0
420,1,0,0,0
421,1,0,0,0
422,1,0,0,0
423,3,0,0,0
424,1,1,0,0
425,1,0,0,0
426,1,0,0,0
427,5,0,0,0
428,1,0,0,0
429,1,0,0,0
430,1,0,0,0
431,5,1,0,0
432,1,0,0,0
433,3,0,0,0
434,4,0,0,1
435,1,0,0,0
436,1,0,0,0
437,1,0,0,0
438,1,0,0,0
439,2,0,0,0
440,1,0,0,0
441,2,0,0,0
442,2,0,1,0
443,3,0,0,0
444,0,0,1,0
445,2,0,0,0
446,2,0,1,0
447,2,0,0,0
448,2,0,0,0
449,2,0,1,0
450,1,0,0,0
451,5,0,1,0
452,2,0,1,0
453,2,0,0,0
454,2,0,1,0
455,1,0,0,0
456,1,0,0,0
457,2,1,0,0
458,2,0,0,0
459,6,0,0,0
460,2,0,0,0
461,1,0,0,0
462,1,0,0,0
463,3,0,0,0
464,2,0,0,0
465,1,0,0,0
466,3,0,0,0
467,2,0,1,0
468,2,0,0,0
469,3,0,0,0
470,2,0,0,0
471,2,0,1,0
472,1,0,0,0
473,2,0,0,0
474,4,0,0,0
475,1,0,0,0
476,2,1,0,0
477,3,0,0,0
478,2,0,0,0
479,2,0,0,0
480,2,0,1,0
481,2,0,1,0
482,2,0,1,0
483,6,0,1,0
484,6,0,1,0
485,2,0,0,0
486,2,0,0,0
487,2,0,0,0
488,2,0,0,0
489,2,0,0,0
490,2,0,0,0
491,2,0,0,0
492,2,0,1,0
493,2,0,1,0
494,4,0,0,0
495,5,0,0,0
496,7,0,1,0
497,3,0,0,0
498,2,0,0,0
499,4,0,1,0
500,1,0,1,0
501,2,0,0,0
502,2,0,0,0
503,4,0,1,1
504,2,0,1,1
505,2,0,1,1
506,2,0,1,0
507,2,0,1,1
508,2,0,0,0
509,0,0,1,1
510,1,0,0,0
511,2,0,0,0
512,0,0,1,2
513,2,0,0,0
514,3,0,1,1
515,2,0,0,0
516,2,0,0,0
517,4,0,0,0
518,2,0,1,1
519,5,0,1,2
520,2,0,0,0
521,2,0,1,1
522,2,0,0,0
523,3,1,0,0
524,2,0,0,0
525,2,0,0,0
526,3,0,0,0
527,3,0,0,0
528,2,0,0,0
529,2,0,0,0
530,2,0,0,0
531,2,0,0,0
532,1,0,0,0
533,1,0,0,0
534,6,1,0,0
535,2,0,1,0
536,2,0,0,0
537,2,0,0,0
538,2,0,0,0
539,2,0,0,0
540,2,0,0,0
541,2,0,0,0
542,12,0,0,1
543,2,0,0,0
544,2,0,0,0
545,3,0,0,0
546,3,0,0,0
547,2,0,0,0
548,2,0,0,0
549,3,0,0,0
550,2,0,0,0
551,2,0,0,0
552,8,0,0,1
553,2,0,0,0
554,2,0,0,0
555,1,0,0,0
556,2,0,0,0
557,10,0,0,1
558,3,0,0,1
559,2,0,0,0
560,1,0,0,0
561,1,0,0,0
562,1,0,0,0
563,1,0,0,0
564,2,0,0,0
565,3,0,0,0
566,1,0,0,0
567,2,0,0,0
568,2,0,0,0
569,1,0,0,0
570,3,0,0,0
571,2,1,0,0
572,2,0,0,0
573,2,0,0,0
574,1,0,0,0
575,3,0,0,0
576,2,0,0,0
577,2,0,0,0
578,2,0,0,0
579,3,0,0,0
580,3,0,0,0
581,3,0,0,0
582,2,0,0,0
583,3,0,0,0
584,1,0,0,0
585,2,0,0,0
586,4,0,0,0
587,1,0,0,0
588,3,0,0,0
589,1,0,0,0
590,4,0,0,0
591,1,0,0,0
592,1,0,0,0
593,4,0,0,0
594,1,0,0,0
595,1,0,0,0
596,1,0,0,0
597,5,0,0,0
598,2,0,0,0
599,1,0,0,0
600,5,0,0,0
601,3,0,0,0
602,1,0,0,0
603,3,0,0,0
604,2,0,0,0
605,2,0,0,0
606,1,0,0,0
607,1,0,0,0
608,2,0,0,0
609,3,0,0,0
610,1,0,0,0
611,2,1,0,0
612,2,0,0,0
613,2,0,0,0
614,3,0,0,0
615,2,0,0,0
616,1,0,0,0
617,3,0,0,0
618,4,0,0,0
619,3,0,0,0
620,2,0,0,0
621,2,0,0,0
622,2,0,0,0
623,2,0,0,1
624,2,0,0,0
625,2,0,1,0
626,2,0,0,0
627,2,0,0,0
628,3,0,0,0
629,2,0,0,0
630,2,0,0,0
631,2,0,0,0
632,3,0,0,1
633,1,0,0,0
634,1,0,0,0
635,2,0,0,0
636,3,0,0,0
637,3,0,0,0
638,3,0,0,0
639,3,0,0,0
640,3,0,0,0
641,3,0,0,0
642,3,0,0,0
643,2,0,0,0
644,3,1,0,0
645,3,0,0,0
646,6,0,0,0
647,2,0,0,0
648,4,0,0,0
649,3,0,0,0
650,2,0,0,0
651,1,0,0,0
652,2,0,0,0
653,3,0,0,0
654,3,1,0,0
655,2,0,0,0
656,3,0,0,0
657,5,0,0,0
658,5,0,1,0
659,1,0,0,0
660,4,0,0,0
661,4,0,1,0
662,2,0,0,0
663,2,0,0,0
664,2,0,0,0
665,2,0,0,0
666,3,0,0,0
667,2,0,0,0
668,2,0,0,0
669,2,0,0,0
670,2,0,0,0
671,2,0,0,0
672,1,0,0,0
673,2,0,0,0
674,2,0,0,0
675,1,0,0,0
676,1,0,0,0
677,1,0,0,0
678,2,0,0,0
679,2,0,0,0
680,1,0,0,0
681,2,0,0,0
682,3,0,0,0
683,2,0,0,0
684,1,0,0,0
685,3,0,1,0
686,1,0,0,0
687,2,0,0,0
688,3,1,0,0
689,2,0,0,0
690,2,0,0,0
691,2,0,0,0
692,2,0,0,0
693,1,0,0,0
694,2,0,0,0
695,2,0,0,0
696,2,0,0,0
697,2,0,0,0
698,2,0,0,0
699,2,0,1,0
700,1,0,0,0
701,2,0,0,0
702,4,0,0,0
703,2,0,0,0
704,2,0,0,0
705,2,0,0,0
706,7,0,0,1
707,5,0,1,0
708,4,0,0,0
709,2,0,0,0
710,2,0,0,0
711,4,0,0,0
712,5,1,0,0
713,1,0,0,0
714,2,0,0,0
715,2,0,0,0
716,2,0,0,0
717,1,0,0,0
718,2,0,0,0
719,2,0,0,0
720,5,0,0,0
721,2,0,0,0
722,2,0,0,0
723,1,0,0,0
724,1,0,0,0
725,1,0,0,0
726,2,0,0,0
727,1,0,0,0
728,4,0,0,0
729,1,0,0,0
730,2,0,0,1
731,3,0,0,1
732,1,0,0,0
733,2,0,0,0
734,1,0,0,0
735,8,0,0,0
736,2,0,0,0
737,2,0,0,0
738,2,0,0,0
739,2,0,0,0
740,3,0,0,0
741,1,0,0,0
742,3,0,0,0
743,3,0,0,0
744,2,0,0,0
745,6,0,0,0
746,1,0,0,0
747,5,0,0,0
748,2,0,0,0
749,3,0,0,0
750,1,0,0,0
751,2,0,0,0
752,2,0,0,0
753,2,0,0,0
754,1,0,0,0
755,3,0,0,0
756,2,0,0,0
757,1,0,0,0
758,1,0,0,0
759,2,0,0,0
760,2,0,0,0
761,2,0,0,0
762,2,0,0,0
763,2,0,0,0
764,2,0,0,0
765,2,0,0,0
766,4,0,0,0
767,3,0,0,0
768,2,0,0,0
769,3,0,0,0
770,2,0,0,0
771,2,0,0,0
772,2,0,0,0
773,2,0,0,0
774,2,0,0,0
775,2,0,0,0
776,4,0,0,0
777,2,0,0,0
778,2,0,0,0
779,2,0,0,0
780,1,0,0,0
781,2,0,0,0
782,2,0,0,0
783,4,0,0,0
784,2,0,0,0
785,3,0,0,0
786,2,0,0,0
787,3,0,1,0
788,2,0,1,0
789,3,0,0,0
790,2,0,0,0
791,3,0,0,0
792,7,0,0,0
793,3,0,0,0
794,13,0,0,2
795,1,0,0,0
796,2,0,0,0
797,1,0,0,0
798,2,0,0,0
799,2,0,0,0
800,4,0,0,0
801,2,0,0,0
802,1,0,0,0
803,4,0,0,0
804,2,0,0,0
805,2,0,0,0
806,2,0,0,0
807,2,0,0,0
808,2,0,0,0
809,2,0,0,0
810,2,0,0,0
811,2,0,0,0
812,3,0,1,0
813,2,0,0,0
814,3,0,0,0
815,4,0,0,0
816,5,0,0,0
817,3,0,0,0
818,2,0,0,0
819,2,0,0,0
820,4,0,0,0
821,3,0,0,0
822,2,0,0,0
823,2,0,0,0
824,2,0,0,0
825,2,0,0,0
826,2,0,0,0
827,2,0,0,0
828,1,0,0,0
829,2,0,0,0
830,2,0,0,0
831,2,0,0,0
832,1,0,0,0
833,1,0,0,0
834,1,0,0,0
835,2,0,0,0
836,1,0,0,0
837,2,0,0,0
838,1,0,0,0
839,1,0,0,0
840,2,0,0,0
841,1,0,0,0
842,3,1,0,0
843,2,0,0,0
844,2,0,0,0
845,2,0,0,0
846,2,0,0,0
847,2,0,0,0
848,2,0,0,0
849,2,1,0,0
850,1,0,0,0
851,2,0,0,0
852,3,0,0,0
853,1,0,0,0
854,1,0,0,0
855,2,0,0,0
856,2,0,0,0
857,2,0,0,0
858,2,0,0,0
859,2,0,0,0
860,2,0,1,1
861,1,0,0,0
862,3,0,0,0
863,2,0,0,0
864,2,0,0,0
865,2,0,0,0
866,2,0,0,0
867,2,0,0,0
868,4,0,0,0
869,2,0,0,0
870,2,0,0,0
871,2,0,0,0
872,2,0,0,0
873,3,0,0,0
874,3,0,0,0
875,2,0,0,0
876,2,0,0,0
877,2,0,0,0
878,2,0,0,0
879,3,0,0,0
880,2,0,0,0
881,2,0,0,0
882,2,0,0,0
883,5,0,0,0
884,2,0,0,0
885,2,0,0,0
886,1,0,1,0
887,3,0,0,0
888,1,0,0,0
889,1,0,0,0
890,1,0,0,0
891,3,0,0,0
892,1,0,0,0
893,2,0,0,0
894,2,0,0,0
895,4,0,0,0
896,2,0,0,0
897,2,0,0,0
898,2,0,0,0
899,2,0,0,0
900,2,0,0,0
901,2,0,0,0
902,2,0,0,0
903,3,0,0,0
904,2,0,0,0
905,2,0,0,0
906,2,0,0,0
907,2,0,0,0
908,3,0,0,0
909,3,0,0,0
910,2,0,0,0
911,1,0,0,0
912,5,0,0,0
913,2,0,0,0
914,3,0,0,0
915,2,0,0,0
916,4,0,0,0
917,5,0,1,0
918,1,0,1,0
919,1,0,1,0
920,2,0,0,0
921,2,0,0,0
922,1,0,0,0
923,2,0,0,0
924,2,0,0,0
925,0,0,1,0
926,4,0,1,0
927,1,0,0,0
928,1,0,0,0
929,1,0,0,0
930,1,0,0,0
931,1,0,1,0
932,2,0,0,0
933,2,0,0,0
934,2,1,0,0
935,2,0,0,0
936,2,0,0,0
937,2,0,0,0
938,2,0,0,0
939,2,0,0,0
940,2,0,0,0
941,2,0,0,0
942,3,0,0,0
943,3,0,0,0
944,3,0,0,0
945,1,0,0,0
946,4,0,1,1
947,3,0,0,0
948,2,0,0,0
949,1,0,0,0
950,1,0,0,0
951,3,0,0,0
952,1,0,0,0
953,3,0,0,0
954,4,0,0,1
955,3,0,0,0
956,1,0,0,0
957,1,0,0,0
958,3,0,0,0
959,3,0,0,0
960,5,0,1,0
961,2,0,0,0
962,6,0,0,0
963,2,0,0,0
964,3,0,0,0
965,3,0,0,0
966,7,0,0,1
967,2,0,0,0
968,5,0,1,2
969,11,0,1,0
970,3,0,1,1
971,3,0,0,0
972,2,0,0,0
973,1,0,0,0
974,3,0,0,0
975,1,0,0,0
976,3,0,0,0
977,3,0,0,0
978,6,0,0,0
979,3,0,0,0
980,2,0,0,0
981,3,0,0,0
982,2,0,0,0
983,1,0,1,0
984,3,0,0,0
985,2,0,0,0
986,1,0,0,0
987,1,0,0,0
988,1,0,0,0
989,3,0,0,0
990,1,0,0,0
991,3,0,0,0
992,1,0,0,0
993,1,0,0,0
994,1,0,0,0
995,1,0,0,0
996,2,0,0,0
997,1,0,0,0
998,1,0,0,0
999,1,0,0,0
1000,1,0,0,0
1001,2,0,0,0
1002,4,0,0,0
1003,1,0,0,0
1004,1,0,0,0
1005,1,0,0,0
1006,1,0,0,0
1007,3,0,0,0
1008,1,0,0,0
1009,3,0,0,0
1010,1,0,0,0
1011,5,0,0,0
1012,1,0,0,0
1013,9,0,1,1
1014,1,0,1,0
1015,4,0,1,1
1016,4,0,1,1
1017,8,0,1,2
1018,5,0,0,0
1019,2,0,0,0
1020,2,0,0,0
1021,2,0,0,0
1022,2,0,0,0
1023,2,0,0,0
1024,2,0,0,0
1025,2,0,0,0
1026,2,0,0,0
1027,2,0,0,0
1028,1,0,0,0
1029,2,0,0,0
1030,3,0,0,0
1031,4,1,0,0
1032,2,0,0,0
1033,2,0,0,0
1034,1,0,0,0
1035,2,0,0,0
1036,2,0,0,0
1037,1,0,1,0
1038,2,0,0,0
1039,2,0,0,0
1040,2,0,0,0
1041,2,0,0,0
1042,2,0,0,0
1043,2,0,0,0
1044,2,0,0,0
1045,3,1,0,0
1046,2,0,0,0
1047,5,0,0,0
1048,3,0,0,0
1049,3,0,0,0
1050,3,0,0,0
1051,1,0,0,0
1052,1,0,0,0
1053,2,0,0,0
1054,2,0,0,0
1055,2,0,0,0
1056,2,0,0,0
1057,2,0,0,0
1058,2,0,0,0
1059,2,0,0,0
1060,2,0,0,0
1061,2,0,1,0
1062,2,0,0,0
1063,2,0,0,0
1064,2,0,0,0
1065,2,0,0,0
1066,2,0,0,0
1067,3,0,0,0
1068,2,0,0,0
1069,2,0,1,0
1070,2,0,0,0
1071,2,0,0,0
1072,2,0,0,0
1073,2,0,0,0
1074,3,0,0,0
1075,4,0,0,0
1076,11,1,1,0
1077,3,0,0,0
1078,3,0,0,0
1079,3,0,0,0
1080,2,0,0,0
1081,2,0,0,0
1082,3,0,0,0
1083,3,0,0,0
1084,2,0,0,0
1085,3,0,0,0
1086,2,0,0,0
1087,3,0,0,0
1088,2,0,0,0
1089,3,0,0,0
1090,4,0,0,0
1091,2,0,0,0
1092,2,0,0,0
1093,3,0,0,0
1094,2,0,1,0
1095,2,0,0,0
1096,2,0,0,0
1097,4,0,0,0
1098,2,0,0,0
1099,2,0,0,0
1100,3,0,0,0
1101,0,0,1,0
1102,2,0,0,0
1103,3,0,0,0
1104,2,0,0,0
1105,4,0,0,0
1106,3,0,0,0
1107,2,0,0,0
1108,1,0,0,0
1109,2,1,1,0
1110,2,0,0,0
1111,2,0,0,0
1112,2,0,0,0
1113,2,1,1,0
1114,2,1,0,0
1115,2,0,0,0
1116,2,0,0,0
1117,3,0,1,0
1118,2,0,0,0
1119,2,0,0,0
1120,3,0,0,0
1121,2,0,0,0
1122,3,0,0,0
1123,1,0,0,0
1124,2,0,0,0
1125,2,0,1,0
1126,2,0,0,0
1127,2,0,0,0
1128,2,0,0,0
1129,2,0,0,0
1130,2,0,0,0
1131,2,0,0,0
1132,2,0,0,0
1133,2,0,0,0
1134,2,0,0,0
1135,2,0,0,0
1136,2,0,0,0
1137,2,0,0,0
1138,4,0,0,0
1139,2,0,0,0
1140,2,0,0,0
1141,2,0,0,0
1142,2,0,0,0
1143,5,0,0,0
1144,1,0,0,0
1145,6,0,0,0
1146,1,0,0,0
1147,3,0,0,0
1148,1,0,0,0
1149,3,0,0,0
1150,3,0,0,0
1151,1,0,0,0
1152,1,0,0,0
1153,1,0,0,0
1154,3,0,0,0
1155,3,0,0,0
1156,1,0,0,0
1157,3,0,0,0
1158,2,0,0,0
1159,1,0,0,0
1160,1,0,0,0
1161,2,0,0,0
1162,2,0,0,0
1163,1,0,0,0
1164,1,0,0,0
1165,2,0,0,0
1166,2,0,0,0
1167,2,0,0,0
1168,2,0,0,0
1169,2,0,0,0
1170,2,0,0,0
1171,2,0,1,0
1172,2,0,1,0
1173,2,0,0,0
1174,2,0,0,0
1175,2,0,1,0
1176,6,0,1,1
1177,1,0,0,0
1178,3,0,0,0
1179,5,0,1,0
1180,2,0,0,0
1181,1,0,0,0
1182,2,0,0,0
1183,2,0,0,0
1184,2,0,0,0
1185,5,0,0,0
1186,2,0,0,0
1187,3,1,0,0
1188,2,0,1,0
1189,1,0,0,0
1190,2,0,0,0
1191,6,0,1,0
1192,6,1,1,0
1193,2,0,1,0
1194,4,0,0,0
1195,3,0,0,0
1196,3,0,0,0
1197,3,0,1,0
1198,2,0,0,0
1199,2,0,0,0
1200,2,0,0,0
1201,1,0,1,0
1202,6,0,0,0
1203,8,0,1,1
1204,2,0,0,0
1205,1,0,0,0
1206,1,0,0,0
1207,4,1,0,0
1208,4,1,0,0
1209,2,0,0,0
1210,4,1,0,0
1211,2,0,0,0
1212,5,1,0,0
1213,2,0,0,0
1214,2,0,0,0
1215,3,0,0,0
1216,3,1,0,0
1217,2,0,0,0
1218,2,0,0,0
1219,3,0,0,0
1220,2,0,0,0
1221,5,1,0,0
1222,4,1,0,0
1223,2,0,0,0
1224,2,0,0,0
1225,4,1,0,0
1226,2,0,0,0
1227,2,0,0,0
1228,4,1,0,0
1229,5,0,1,1
1230,2,0,0,0
1231,3,0,0,0
1232,3,0,0,0
1233,3,0,0,0
1234,1,0,0,0
1235,3,1,0,0
1236,1,0,0,0
1237,3,0,0,0
1238,2,0,0,0
1239,2,0,0,0
1240,1,0,0,0
1241,3,0,0,0
1242,1,0,0,0
1243,1,0,0,0
1244,2,0,0,0
1245,3,0,0,0
1246,1,0,0,0
1247,2,0,0,0
1248,2,0,0,0
1249,3,1,0,0
1250,2,0,0,0
1251,3,0,1,0
1252,3,0,0,0
1253,5,0,0,0
1254,2,0,0,0
1255,3,1,0,0
1256,3,1,0,0
1257,2,0,0,0
1258,2,0,0,0
1259,2,0,0,0
1260,4,0,0,0
1261,2,0,0,0
1262,2,0,0,0
1263,4,0,0,0
1264,4,0,0,0
1265,2,0,0,0
1266,2,0,0,0
1267,2,0,0,0
1268,2,0,0,0
1269,2,0,0,0
1270,3,0,0,0
1271,2,0,0,0
1272,2,0,0,0
1273,1,0,0,0
1274,2,0,0,0
1275,1,0,0,0
1276,4,0,0,0
1277,1,0,0,0
1278,2,0,0,0
1279,2,0,0,0
1280,1,0,0,0
1281,1,0,0,0
1282,1,0,0,0
1283,1,0,0,0
1284,2,0,0,0
1285,3,0,0,0
1286,1,0,0,0
1287,2,0,0,0
1288,2,0,0,0
1289,2,0,0,0
1290,2,0,0,0
1291,1,0,0,0
1292,1,0,0,0
1293,1,0,0,0
1294,3,0,0,0
1295,1,0,0,0
1296,1,0,0,0
1297,3,0,0,0
1298,1,0,0,0
1299,2,0,0,0
1300,3,0,0,0
1301,2,0,0,0
1302,4,0,0,0
1303,1,0,0,0
1304,2,0,0,0
1305,2,0,0,0
1306,9,0,0,0
1307,2,0,0,0
1308,2,0,0,0
1309,3,0,0,0
1310,5,0,0,0
1311,2,0,0,0
1312,2,0,0,0
1313,2,0,0,0
1314,2,0,0,0
1315,2,0,0,0
1316,5,0,0,0
1317,2,0,0,0
1318,2,0,0,0
1319,2,0,0,0
1320,2,0,0,0
1321,2,0,0,0
1322,3,0,0,0
1323,2,0,0,0
1324,2,0,0,0
1325,2,0,0,0
1326,2,0,0,0
1327,2,0,0,0
1328,1,0,0,0
1329,1,0,0,0
1330,2,0,0,0
1331,4,0,0,0
1332,2,0,0,0
1333,2,0,0,0
1334,2,0,0,0
1335,1,0,0,0
1336,2,0,0,0
1337,3,0,0,0
1338,2,0,0,0
1339,1,0,0,0
1340,2,0,0,0
1341,3,0,0,0
1342,2,0,0,0
1343,3,0,0,0
1344,3,0,0,0
1345,2,0,0,0
1346,3,0,0,0
1347,5,0,0,0
1348,2,0,0,0
1349,2,0,0,0
1350,3,0,0,0
1351,2,0,0,0
1352,2,0,0,0
1353,3,0,0,0
1354,3,0,0,0
1355,7,0,0,0
1356,2,0,0,0
1357,8,0,1,1
1358,3,0,0,0
1359,2,0,0,0
1360,2,0,0,0
1361,2,0,1,0
