,0,1
203,100299556,226753387
204,100300684,107311317
205,100300684,219046936
206,100300684,228832443
207,100300684,372671442
208,100300684,80804899
209,100321774,233323487
210,100321774,24423343
211,100321774,26925071
212,100321774,299043155
213,100369825,14087919
214,100369825,160138305
215,100369825,172842620
216,100369825,239436199
217,100369825,301830893
218,100369825,359680065
219,100369825,369875217
220,100369825,97758999
221,10038384,17150690
222,10038384,223556165
223,10038384,273038396
224,10038384,81726739
225,100418662,107539041
226,100422676,117168332
227,100422676,12622599
228,100422676,12871628
229,100422676,139136209
230,100422676,143528535
231,100422676,149108142
232,100422676,175957404
233,100422676,190460314
234,100422676,197254123
235,100422676,217452401
236,100422676,219616067
237,100422676,229577358
238,100422676,233428718
239,100422676,246602646
240,100422676,255624651
241,100422676,261916960
242,100422676,282492549
243,100422676,28272925
244,100422676,309628097
245,100422676,309648981
246,100422676,317399845
247,100422676,323268929
248,100422676,341947232
249,100422676,350976286
250,100422676,351010125
251,100422676,46480880
252,100422676,48375952
253,100422676,65545366
254,100422676,84011600
255,100422676,93110474
256,100422676,99949384
257,100437016,208184037
258,100437016,323006834
259,100437016,349306466
260,100442521,127819102
261,100442521,134682937
262,100442521,170356993
263,100442521,187004793
264,100442521,244784735
265,100442521,286120430
266,100442521,324384724
267,100442521,327046197
268,100442521,350540456
269,100442521,362002225
270,100442521,372041476
271,100442521,87030081
272,100459579,175798338
273,100459579,348456555
274,100459579,87401035
275,100468048,155278690
276,100468048,197803003
277,100468048,222699531
278,100468048,250522791
279,100468048,255027569
280,100468048,354625911
281,100468048,76970404
282,100468048,90064402
283,100475890,312519900
284,100475890,321002841
285,100480141,33548701
286,100484530,113153774
287,100484530,188179833
288,100484530,217455091
289,100484530,280562654
290,100484530,284675118
291,100484530,289704515
292,100484530,289865456
293,100484530,311552563
294,100484530,346614193
295,100484530,359432313
296,100484530,365002133
297,100484530,365956958
298,100484530,36833507
299,100484530,380567901
300,100484530,38384867
301,100484530,45302142
302,100484530,47155508
303,100484530,78756363
304,10048896,130085999
305,100489195,284397215
306,100492933,345855321
307,100498063,118652414
308,100498063,220906966
309,100498063,229021698
310,100498063,236230160
311,100498063,352768418
312,100510510,126183822
313,100510510,140928081
314,100510510,160115566
315,100510510,168651658
316,100510510,172621440
317,100510510,175876628
318,100510510,186798529
319,100510510,189832503
320,100510510,207279509
321,100510510,208676214
322,100510510,22882298
323,100510510,278019062
324,100510510,301866846
325,100510510,338030598
326,100510510,356632783
327,100510510,368136489
328,100510510,397913674
329,100510510,48941030
330,100510510,56104879
331,100510510,72179599
332,100510510,72628847
333,100510510,96345368
334,100510510,96445274
335,100521298,100855113
336,100521298,110276316
337,100521298,111510623
338,100521298,11685400
339,100521298,121070619
340,100521298,126321595
341,100521298,127353282
342,100521298,147360589
343,100521298,149357232
344,100521298,151066116
345,100521298,153577865
346,100521298,160970861
347,100521298,163657346
348,100521298,163830160
349,100521298,164882763
350,100521298,166478583
351,100521298,171014685
352,100521298,174017549
353,100521298,187320578
354,100521298,189226873
355,100521298,190122355
356,100521298,19664652
357,100521298,200888708
358,100521298,221552945
359,100521298,22693096
360,100521298,232162233
361,100521298,238694350
362,100521298,243511383
363,100521298,250729781
364,100521298,251498647
365,100521298,26550211
366,100521298,271464980
367,100521298,273146282
368,100521298,275017614
369,100521298,27815366
370,100521298,278606049
371,100521298,27963755
372,100521298,285252526
373,100521298,290116272
374,100521298,293720466
375,100521298,304662066
376,100521298,308992389
377,100521298,316811989
378,100521298,318008997
379,100521298,320776631
380,100521298,320968576
381,100521298,324198388
382,100521298,327414257
383,100521298,329915284
384,100521298,330288239
385,100521298,330742185
386,100521298,339123574
387,100521298,347182114
388,100521298,348211841
389,100521298,360568413
390,100521298,362752225
391,100521298,364966688
392,100521298,364982938
393,100521298,366966450
394,100521298,378132283
395,100521298,38573661
396,100521298,38655276
397,100521298,398647208
398,100521298,401825043
399,100521298,40584048
400,100521298,42601457
401,100521298,42668622
402,100521298,48508212
403,100521298,57409643
404,100521298,66901716
405,100521298,7656603
406,100521298,81138901
407,100521298,82963535
408,100533310,127286543
409,100533310,184737186
410,100533310,188772791
411,100533310,220923750
412,100533310,227228099
413,100533310,331659991
414,100548829,184108501
415,100548829,236829390
416,100548829,24740279
417,100548829,379709412
418,100572118,173597880
419,100572118,310497172
420,100572118,372112259
421,100572118,379192835
422,100572118,39494442
423,100572118,4911402
424,100572118,8988343
425,100572118,91324353
426,100574056,256691498
427,100574056,370927212
428,100586848,127286543
429,100586848,322506869
430,100586848,33186532
431,100586848,335443460
432,100586848,374235261
433,100586848,381549666
434,100586848,83477536
435,100605,251150269
436,100605,303427299
437,100605,322946574
438,100605,365189796
439,100638031,208671402
440,100639219,107343476
441,100639219,126152897
442,100640791,188942215
443,100640791,215809474
444,100640791,253405065
445,100640791,259117704
446,100640791,263133265
447,100640791,339644860
448,100640791,352930672
449,100640791,359386340
450,100640791,373606082
451,100640791,379310108
452,100640791,394602955
453,100640791,4235591
454,100640791,91608660
455,100656775,197948897
456,100656775,240296048
457,100656775,28864323
458,100680235,249233374
459,100680235,261973183
460,100680235,297526773
461,100680235,346674205
462,100680235,47933985
463,100680235,56574627
464,100680235,69272872
465,100680235,96856647
466,100684453,114984734
467,100684453,123022154
468,100684453,134456912
469,100684453,136949957
470,100684453,162192050
471,100684453,206509032
472,100684453,207067113
473,100684453,267200801
474,100684453,269451316
475,100684453,281638690
476,100684453,284098574
477,100684453,284830871
478,100684453,303890665
479,100684453,356363896
480,100684453,384609046
481,100684453,384685224
482,100684453,890642
483,100686163,147593139
484,100686163,17636174
485,100689688,20025320
486,100689688,206855739
487,100689688,244374481
488,100689688,334805041
489,100689688,50298614
490,100689688,8635022
491,100692286,177762349
492,100692286,179394815
493,100692286,219190080
494,100692286,222029996
495,100692286,241747558
496,100692286,298853872
497,100692286,345099112
498,100692286,392412042
499,100692286,67358578
500,100695202,126983028
501,100701508,250664396
502,100701508,357466509
503,100714024,322902057
504,100714423,103457961
505,100714423,152857175
506,100714423,194950011
507,100714423,211056997
508,100714423,297120128
509,100714423,317208379
510,100714423,328127498
511,100714423,331412845
512,100714423,341382016
513,100714423,346103061
514,100714423,353919011
515,100714423,354917035
516,100714423,378953907
517,100714423,382970681
518,100714423,391626438
519,100714423,48767883
520,100714423,63396714
521,100714423,87999668
522,100722256,295197483
523,100722256,346533682
524,100722256,366645743
525,100728355,107860586
526,100728355,340069968
527,100728355,343109466
528,100728355,346506124
529,100728355,348102319
530,100728355,60107350
531,100743346,128080563
532,100743346,197853194
533,100743346,231969416
534,100743346,236812387
535,100743346,276125488
536,100743346,30457235
537,100743346,359352589
538,100743346,387054529
539,100764094,107539041
540,100764094,112671462
541,100764094,143607674
542,100764094,152338475
543,100764094,165139925
544,100764094,171273882
545,100764094,2658463
546,100764094,273038396
547,100764094,285060421
548,100764094,293189037
549,100764094,300785042
550,100764094,311785018
551,100764094,337272886
552,100764094,350345048
553,100764094,39160451
554,100764094,395797130
555,100764094,397796605
556,100764094,57686021
557,100764094,59347688
558,100764094,86847204
559,100764607,218268286
560,100764607,242732603
561,100764607,297125346
562,100764607,312140640
563,100764607,377529858
564,100764607,64305218
565,100773760,182490713
566,100775470,170750887
567,100775470,17124397
568,100775470,197354389
569,100775470,252190881
570,100775470,311053665
571,100793587,141218211
572,100793587,154399350
573,100793587,177145394
574,100793587,185156108
575,100793587,19068635
576,100793587,24588273
577,100793587,254737787
578,100793587,256027166
579,100793587,331181372
580,100793587,348290225
581,100793587,388499942
582,100793587,71991367
583,100793587,86424569
584,100800187,4084731
585,100817092,274133993
586,100817833,121613469
587,100817833,127102532
588,100817833,13711119
589,100817833,151254796
590,100817833,211223293
591,100817833,269633877
592,100817833,295594630
593,100817833,365002133
594,100817833,371229814
595,100817833,371394735
596,100817833,373037188
597,100817833,374809292
598,100817833,392501158
599,100817833,399070745
600,100817833,403469371
601,100817833,43648768
602,100817833,50811541
603,100817833,54092963
604,100817833,74343150
605,100817833,81003831
606,100817833,96847858
607,100817833,98528581
608,100819771,202877871
609,100819771,208076816
610,100819771,298670687
611,100819771,317163661
612,100819771,330291146
613,100832653,279346406
614,100852879,87340678
615,100861519,151928064
616,100875679,161448989
617,100875679,175266878
618,100875679,329099041
619,100884376,36535414
620,10088568,157363833
621,10088568,26056204
622,10088967,103798348
623,100890,173525858
624,100890,191627680
625,100890,250100342
626,100890,272052019
627,100890,301057590
628,100890,372840996
629,100890,40001665
630,100890,460098
631,100890,52787129
632,100890,89313832
633,100895125,135104537
634,100895125,171592567
635,100895125,336520855
636,10089603,103831316
637,10089603,109769148
638,10089603,204208850
639,10089603,210032568
640,10089603,317631583
641,10089603,330253501
642,10089603,330752876
643,10089603,364893160
644,10089603,55057652
645,10089603,96330386
646,100897291,312140640
647,10090320,163817321
648,10090320,296599902
649,100905478,145772363
650,100905478,161480254
651,100905478,210223054
652,100905478,253745233
653,100905478,310811682
654,100905478,42400274
655,100923841,274590744
656,100923841,291324040
657,100923841,313679756
658,100923841,81296097
659,100925722,174761596
660,100925722,366882456
661,100925722,37262330
662,100937545,106803580
663,100937545,117110799
664,100937545,12531636
665,100937545,152087664
666,100937545,205885361
667,100937545,220536613
668,100937545,23460138
669,100937545,240227286
670,100937545,243136212
671,100937545,246774209
672,100937545,267479284
673,100937545,27724279
674,100937545,297219816
675,100937545,325254122
676,100937545,341365368
677,100937545,348602749
678,100937545,358849206
679,100937545,365985318
680,100937545,387328038
681,100937545,64715700
682,100942081,100934527
683,100942081,119667086
684,100946014,303338196
685,100946014,348372451
686,100946014,64007538
687,100946014,94874554
688,100949197,167571881
689,100949197,207431451
690,100949197,295843396
691,100949197,75575099
692,100952194,19665523
693,100952194,206528240
694,100952194,259342170
695,100952194,272031319
696,100952194,30641061
697,100952194,64493854
698,100952194,90165904
699,100952194,96502503
700,10095384,127286543
701,10095384,238861461
702,10095384,43763211
703,100962079,120837266
704,100962079,284397215
705,100962079,337566569
706,100962079,65706840
707,10097208,227532037
708,10097208,289115644
709,100973683,12823898
710,100973683,209745450
711,100973683,226192832
712,100973683,246073475
713,100973683,269555112
714,100973683,272508103
715,100973683,286596244
716,100973683,301189754
717,100973683,317893380
718,100973683,326746505
719,100973683,348058523
720,100973683,358960819
721,100973683,81917341
722,100975564,297548022
723,100975792,194950796
724,100975792,255175983
725,100992094,127286543
726,100996483,152127621
727,100996483,157172532
728,100996483,316404425
729,100996483,404492361
730,100996483,40958227
731,100996483,53972393
732,100996825,126998277
733,100996825,152672861
734,100996825,152850158
735,100996825,238003713
736,100996825,307511362
737,100996825,311988166
738,100996825,389343982
739,100996825,392091592
740,100998991,176842457
741,100998991,34363716
742,100998991,349051058
743,100998991,58990883
744,100998991,98572472
745,101033902,218641929
746,101081008,217571612
747,101081008,220647588
748,101081008,236545529
749,101081008,253452471
750,101081008,364148130
751,101081008,365084750
752,101081008,404093887
753,101081008,55700759
754,101081692,12203285
755,101081692,353128357
756,101082100,219254938
757,101099158,313970595
758,101105140,366123741
759,101105140,374951955
760,101129527,123465932
761,101129527,234648388
762,101142466,204551761
763,101144176,37648923
764,101144176,79030188
765,101149201,230446116
766,101153272,1166310
767,101153272,197384370
768,101153272,253602436
769,101153614,344893977
770,101157490,123330722
771,101157490,130419937
772,101157490,160725911
773,101157490,184423244
774,101157490,190092081
775,101157490,19580730
776,101157490,228705202
777,101157490,229378594
778,101157490,49788380
779,101187220,103026100
780,101187220,131492165
781,101187220,186575255
782,101187220,188937934
783,101187220,232214924
784,101187220,28145579
785,101187220,300929331
786,101187220,305924757
787,101187220,342266750
788,101187220,382755894
789,101187220,387924139
790,101187220,49131189
791,101187220,72407131
792,101208550,299549435
793,101208550,8140489
794,101214616,229540925
795,101214616,297949448
796,101235535,134713461
797,101235535,30331881
798,101239126,101195933
799,101239126,115035192
800,101239126,118477715
801,101239126,173960549
802,101239126,19314451
803,101239126,204348476
804,101239126,21888724
805,101239126,227385741
806,101239126,230240804
807,101239126,245570913
808,101239126,254182701
809,101239126,267640406
810,101239126,277829454
811,101239126,279773701
812,101239126,307787773
813,101239126,329646176
814,101239126,337272886
815,101239126,337450623
816,101239126,338321862
817,101239126,345294149
818,101239126,362950978
819,101239126,365325150
820,101239126,391305009
821,101239126,399224572
822,101239126,404105020
823,101239126,43210881
824,101239126,5616586
825,101239126,6916264
826,101239126,72637725
827,101239126,97678499
828,101239126,97721624
829,101245648,148610086
830,101245648,192369663
831,101245648,205721512
832,101245648,218991306
833,101245648,220061370
834,101245648,254646412
835,101245648,28904496
836,101245648,334010163
837,101245648,361898523
838,101245648,377092018
839,101245648,47230138
840,101245648,98373770
841,10125924,16962391
842,10125924,206623569
843,10125924,227003686
844,10125924,255708467
845,10125924,272743172
846,10125924,313055942
847,10125924,314457483
848,10125924,36636103
849,10125924,40001665
850,101260069,136141662
851,101260069,273038396
852,101263612,151589904
853,101263612,161651334
854,101263612,181274507
855,101263612,222981673
856,101263612,235456350
857,101263612,305537445
858,101263612,317675417
859,101263612,385707434
860,101266396,208699554
861,10127292,186358225
862,10127292,247234822
863,10127292,255708467
864,10127292,299471315
865,10127292,353083781
866,10127292,359522796
867,10127292,374951979
868,10127292,45620881
869,101273782,107654975
870,101273782,133698188
871,101273782,208600040
872,101273782,209402935
873,101273782,262584781
874,101273782,272637449
875,101273782,27514162
876,101273782,300653334
877,101273782,304327136
878,101273782,323866205
879,101273782,330637138
880,101273782,395403810
881,101273782,395533662
882,101273782,4511438
883,101283667,10491169
884,101283667,256911059
885,101289766,141878418
886,1012927,105857507
887,1012927,188682010
888,1012927,242377729
889,1012927,314903844
890,1012927,340804993
891,1012927,375254201
892,1012927,9819823
893,10129914,111422374
894,10129914,130350256
895,10129914,309559890
896,10129914,399499783
897,10130403,21610535
898,10130403,253602436
899,101305405,23601205
900,101305405,254885176
901,101305405,255097319
902,101305405,278421238
903,101305405,363043082
904,101305405,363816982
905,101305405,95194022
906,101307571,12768966
907,101307571,261750474
908,101307571,285834927
909,10131477,154185190
910,10131477,162829835
911,10131477,177887545
912,10131477,76947759
913,101321698,94062845
914,101322904,1976608
915,101322904,219254938
916,101322904,260998987
917,101322904,92764822
918,101323579,191877961
919,101323579,51203087
920,101324044,162374084
921,101350411,339124053
922,101359009,347738023
923,101359807,11805481
924,101359807,26969151
925,101359807,319378496
926,101359807,334694999
927,101376337,112728425
928,101380978,305263271
929,101380978,44030389
930,101380978,83020457
931,101380978,93133113
932,101383552,192961311
933,101383552,209890727
934,101383552,218635016
935,101383552,226393228
936,101383552,249845309
937,101383552,261907307
938,101383552,335309373
939,101383552,353313089
940,101383552,353360135
941,101383552,387264290
942,101383552,390136128
943,101383552,399764945
944,101383552,404166661
945,101385490,10171867
946,101385490,106747907
947,101385490,123601142
948,101385490,128215768
949,101385490,140522918
950,101385490,14787733
951,101385490,168556829
952,101385490,170742994
953,101385490,193448427
954,101385490,243249846
955,101385490,244596513
956,101385490,267519247
957,101385490,32111096
958,101385490,335961429
959,101385490,53365646
960,101396011,167064807
961,101396011,230012985
962,101402146,361103446
963,101402146,74176696
964,101404654,33196937
965,101404654,346487573
966,101404654,358649188
967,101404654,372225007
968,101421355,118376313
969,101421355,138638751
970,101421355,219562038
971,101421355,282541789
972,101421355,394371869
973,10142625,104933250
974,10142625,105518935
975,10142625,107091295
976,10142625,114060854
977,10142625,115288998
978,10142625,117796530
979,10142625,130527661
980,10142625,162364521
981,10142625,162759678
982,10142625,16477384
983,10142625,168447481
984,10142625,168813936
985,10142625,174734282
986,10142625,181902546
987,10142625,189769209
988,10142625,19942970
989,10142625,206358955
990,10142625,214254685
991,10142625,216389876
992,10142625,221518002
993,10142625,230914752
994,10142625,232892137
995,10142625,242038321
996,10142625,245133649
997,10142625,246427473
998,10142625,248527353
999,10142625,275019095
1000,10142625,275020904
1001,10142625,306606551
1002,10142625,322433274
1003,10142625,327369621
1004,10142625,354833228
1005,10142625,364180175
1006,10142625,370562543
1007,10142625,379971349
1008,10142625,386860974
1009,10142625,387060198
1010,10142625,391404392
1011,10142625,49677015
1012,10142625,83196118
1013,10142625,9787178
1014,101433748,306985807
1015,101435857,192877329
1016,101435857,277775769
1017,101435857,364098986
1018,101435857,403805893
1019,101444554,118090777
1020,101444554,139178708
1021,101444554,15633992
1022,101444554,206823620
1023,101444554,210489170
1024,101444554,224437531
1025,101444554,319662090
1026,101444554,362727649
1027,101444554,369920682
1028,101444554,370342471
1029,101444554,391959359
1030,101444554,82643869
1031,101452387,297219816
1032,101454268,127286543
1033,101454268,260504615
1034,101454268,279486420
1035,101454268,288065091
1036,101454268,302882022
1037,101454268,379742628
1038,101454268,38612501
1039,101456947,123991110
1040,101456947,17814476
1041,101456947,240692291
1042,101456947,248157133
1043,101456947,253716148
1044,101456947,26669847
1045,101456947,348564810
1046,101456947,366277590
1047,101456947,61887592
1048,101456947,85046522
1049,101456947,96791663
1050,101458258,174295706
1051,101458258,328154617
1052,101458258,37488911
1053,101459920,131679027
1054,101459920,150737229
1055,101459920,190820878
1056,101459920,212895805
1057,101459920,364070774
1058,101459920,59880359
1059,101463307,255123888
1060,101465416,103849140
1061,101465416,113685243
1062,101465416,126278663
1063,101465416,126445376
1064,101465416,130648526
1065,101465416,139676406
1066,101465416,154661462
1067,101465416,165623998
1068,101465416,166407182
1069,101465416,184890514
1070,101465416,186441875
1071,101465416,187617247
1072,101465416,192016573
1073,101465416,194595976
1074,101465416,206418379
1075,101465416,20822530
1076,101465416,219296991
1077,101465416,229774332
1078,101465416,232419615
1079,101465416,234308616
1080,101465416,271187086
1081,101465416,291101455
1082,101465416,306853528
1083,101465416,324637750
1084,101465416,329138004
1085,101465416,3341916
1086,101465416,345103492
1087,101465416,345539015
1088,101465416,347030596
1089,101465416,356552768
1090,101465416,384328251
1091,101465416,385729946
1092,101465416,387285523
1093,101465416,393848897
1094,101465416,395042007
1095,101465416,44164569
1096,101465416,44387860
1097,101465416,5437371
1098,101465416,61260587
1099,101465416,70361396
1100,101465416,74671213
1101,101465416,77707274
1102,101465416,78482156
1103,101465416,93935760
1104,101467354,314639011
1105,101478901,122502872
1106,101478901,124150779
1107,101478901,135633956
1108,101478901,149995154
1109,101478901,162319623
1110,101478901,193898279
1111,101478901,203652940
1112,101478901,22053926
1113,101478901,297990172
1114,101478901,332554866
1115,101478901,344925330
1116,101478901,386906560
1117,101478901,387054529
1118,101478901,39619379
1119,101478901,49487700
1120,101478901,53361518
1121,101478901,65761657
1122,101478901,82704836
1123,101478901,90239109
1124,101480065,12029696
1125,101480065,129013517
1126,101480065,159523975
1127,101480065,171812127
1128,101480065,177762349
1129,101480065,184423244
1130,101480065,192216137
1131,101480065,27507466
1132,101480065,332368701
1133,101480065,341914056
1134,101480065,345981014
1135,101480065,350942199
1136,101480065,352268671
1137,101480065,356652723
1138,101480065,374154680
1139,101480065,395823298
1140,101480065,41726776
1141,101480065,42864598
1142,101480065,71382075
1143,101505955,104290207
1144,101505955,148494863
1145,101505955,165359748
1146,101505955,168888392
1147,101505955,200819413
1148,101505955,312997074
1149,101505955,387452770
1150,101505955,38965695
1151,101516533,241248344
1152,101516533,25454371
1153,101516533,274194824
1154,101516533,300780399
1155,101516533,356033624
1156,101516533,372536815
1157,101524138,107050423
1158,101524138,36429911
1159,101543575,17620803
1160,101543575,224268737
1161,101543575,53368613
1162,101552272,192398604
1163,101552272,218153664
1164,101552272,232909321
1165,101552272,354395208
1166,101552272,394767028
1167,101571823,254441476
1168,101577352,137355604
1169,101577352,218887120
1170,101577352,298061864
1171,101577352,301728709
1172,101577352,390539511
1173,101577352,46480880
1174,101577352,76860490
1175,101577352,87942642
1176,10158438,111007033
1177,10158438,151920237
1178,101612200,60178075
1179,10161435,345855321
1180,101619772,211796071
1181,101619772,239132641
1182,101619772,291128404
1183,101619772,334600123
1184,101619772,49823504
1185,101619772,90881558
1186,101634592,173525858
1187,101640658,104202558
1188,101640658,125561187
1189,101640658,128456327
1190,101640658,212972598
1191,101640658,285054497
1192,101640658,285655695
1193,101640658,337997701
1194,101640658,347993086
1195,101640658,41741623
1196,101640658,5580335
1197,101640658,70155138
1198,101640658,8212587
1199,101662042,124394431
1200,101662042,226792876
1201,101668711,279673403
1202,101680957,247829210
1203,101684776,147369124
1204,101684776,202000559
1205,101686429,127286543
1206,101686429,353499171
1207,101691535,106182089
1208,101691535,136934123
1209,101691535,138374754
1210,101691535,141508638
1211,101691535,18020318
1212,101691535,18619997
1213,101691535,20310326
1214,101691535,203106760
1215,101691535,215679868
1216,101691535,217289611
1217,101691535,240125956
1218,101691535,242767405
1219,101691535,27024074
1220,101691535,320023313
1221,101691535,346164551
1222,101691535,348102319
1223,101691535,354842540
1224,101691535,369448325
1225,101691535,388744462
1226,101691535,45187376
1227,101691535,63796411
1228,101691535,68671660
1229,101691535,70772903
1230,101691535,84657728
1231,101691535,9855811
1232,10169814,107170739
1233,10169814,131786432
1234,10169814,135579394
1235,10169814,14028409
1236,10169814,142736134
1237,10169814,190469605
1238,10169814,2058347
1239,10169814,25749385
1240,10169814,263559723
1241,10169814,306349246
1242,10169814,306634229
1243,10169814,311271352
1244,10169814,335465308
1245,10169814,350434281
1246,10169814,374511313
1247,10169814,377762877
1248,10169814,382451601
1249,10169814,56802242
1250,10169814,75813762
1251,10169814,86187247
1252,10169814,91213742
1253,101709469,218388351
1254,101709469,365084750
1255,101725552,177237914
1256,101725552,191286647
1257,101727661,142758386
1258,101727661,203524405
1259,101727661,21304162
1260,101727661,251972598
1261,101727661,346533682
1262,101727661,74112
1263,101729941,185758718
1264,101729941,217056490
1265,101730031,112769745
1266,101730031,128772066
1267,101730031,20969530
1268,101730031,245143961
1269,101730031,290199262
1270,101730031,293687065
1271,101730031,314935231
1272,101737318,365084750
1273,101748523,105042245
1274,101748523,117932410
1275,101748523,208766685
1276,101748523,242314879
1277,101748523,305326128
1278,10175367,109863325
1279,10175367,117342959
1280,10175367,134755987
1281,10175367,149584748
1282,10175367,164612406
1283,10175367,188985952
1284,10175367,192710231
1285,10175367,205319776
1286,10175367,207970216
1287,10175367,224229163
1288,10175367,232214924
1289,10175367,235747465
1290,10175367,270584507
1291,10175367,277124103
1292,10175367,32815391
1293,10175367,350449867
1294,10175367,54675571
1295,101756527,126110614
1296,101756527,128094932
1297,101756527,29289029
1298,101756527,35479575
1299,10176801,173615491
1300,10176801,20123667
1301,10176801,247544446
1302,10176801,259534372
1303,10176801,275248560
1304,10176801,350186246
1305,10176801,381649990
1306,10176801,41539905
1307,10176801,49788380
1308,10176801,75357656
1309,10176801,79641062
1310,10176801,86066789
1311,101786713,106310603
1312,101786713,119279973
1313,101786713,126110614
1314,101786713,126646433
1315,101786713,138664030
1316,101786713,149874894
1317,101786713,163836795
1318,101786713,165373055
1319,101786713,182380734
1320,101786713,187574292
1321,101786713,207114651
1322,101786713,2466203
1323,101786713,26082508
1324,101786713,267882120
1325,101786713,272231342
1326,101786713,280394640
1327,101786713,287946726
1328,101786713,288528356
1329,101786713,334639013
1330,101786713,340470869
1331,101786713,357051283
1332,101786713,388523374
1333,101786713,394816558
1334,101786713,66567557
1335,101786713,78570651
1336,101786713,96013335
1337,101820583,130318314
1338,101820583,134653127
1339,101820583,135343976
1340,101820583,147038293
1341,101820583,165150564
1342,101820583,235456350
1343,101820583,253080661
1344,101820583,300555492
1345,101820583,367895420
1346,101820583,40285277
1347,101820583,41361671
1348,101820583,48643688
1349,101820583,68026867
1350,101820583,95928112
1351,101822806,57623736
1352,101823100,192897918
1353,101823100,211446609
1354,101823100,21457599
1355,101823100,292203887
1356,101823100,294557451
1357,101823100,344393181
1358,101831161,11418992
1359,101831161,133946947
1360,101831161,162011138
1361,101831161,279125830
1362,101831161,348779508
1363,101831161,394751589
