,0,1,2,3,4
381,0,0,0,0,0
382,0,0,0,0,0
383,0,0,0,0,0
384,0,0,0,0,0
385,0,0,0,0,0
386,0,0,0,0,0
387,0,0,0,0,0
388,0,0,0,0,0
389,0,0,0,0,0
390,0,0,0,0,0
391,0,0,0,0,0
392,0,0,0,0,0
393,0,0,0,0,0
394,0,0,0,0,0
395,0,0,0,0,0
396,0,0,0,0,0
397,0,0,0,0,0
398,0,0,0,0,0
399,0,0,0,0,0
400,0,0,0,0,0
401,2,0,0,0,2
402,2,0,0,0,2
403,3,0,0,0,3
404,3,0,0,0,3
405,3,0,0,0,3
406,1,0,0,0,1
407,2,0,0,0,2
408,3,0,0,0,3
409,4,0,0,0,4
410,0,0,0,0,0
411,1,0,0,0,1
412,0,0,0,0,0
413,0,0,0,0,0
414,0,0,0,0,0
415,0,0,0,0,0
416,0,0,0,0,0
417,0,0,0,0,0
418,0,0,0,0,0
419,0,0,0,0,0
420,0,0,0,0,0
421,0,0,0,0,0
422,3,0,0,0,3
423,2,0,0,0,2
424,3,0,0,0,3
425,1,0,0,0,1
426,2,0,0,0,2
427,4,0,0,0,4
428,3,0,0,0,3
429,11,1,1,1,14
430,3,0,0,0,3
431,2,0,0,0,2
432,0,0,0,0,0
433,0,0,0,0,0
434,0,0,0,0,0
435,2,0,0,0,2
436,0,0,0,0,0
437,0,0,0,0,0
438,0,0,0,0,0
439,0,0,0,0,0
440,0,0,0,0,0
441,0,0,0,0,0
442,0,0,0,0,0
443,4,0,0,0,4
444,1,0,0,0,1
445,1,0,0,0,1
446,0,0,0,0,0
447,0,0,0,0,0
448,0,0,0,0,0
449,0,0,0,0,0
450,2,0,0,0,2
451,0,0,0,0,0
452,2,0,0,0,2
453,0,0,0,0,0
454,2,0,0,0,2
455,0,0,0,0,0
456,0,0,0,0,0
457,2,0,0,0,2
458,0,0,0,0,0
459,0,0,0,0,0
460,0,0,0,0,0
461,0,0,0,0,0
462,0,0,0,0,0
463,4,0,0,1,5
464,0,0,0,0,0
465,0,0,0,0,0
466,0,0,0,0,0
467,0,0,0,0,0
468,0,0,0,0,0
469,0,0,0,0,0
470,0,0,0,0,0
471,0,0,0,0,0
472,11,0,0,1,12
473,0,0,0,0,0
474,0,0,0,0,0
475,0,0,0,0,0
476,0,0,0,0,0
477,0,0,0,0,0
478,2,0,0,0,2
479,0,0,0,0,0
480,0,0,0,0,0
481,0,0,0,0,0
482,0,0,0,0,0
483,0,0,0,0,0
484,2,0,0,0,2
485,0,0,0,0,0
486,4,0,0,0,4
487,0,0,0,0,0
488,1,0,0,0,1
489,1,0,0,0,1
490,4,0,0,0,4
491,1,0,0,0,1
492,1,0,0,0,1
493,3,0,0,0,3
494,1,0,0,0,1
495,3,0,0,0,3
496,0,0,0,0,0
497,2,0,0,0,2
498,0,0,0,0,0
499,0,0,0,0,0
500,1,0,0,0,1
501,0,0,0,0,0
502,0,0,0,0,0
503,0,0,0,0,0
504,0,0,0,0,0
505,0,0,0,0,0
506,0,0,0,0,0
507,0,0,0,0,0
508,0,0,0,0,0
509,0,0,0,0,0
510,0,0,0,0,0
511,0,0,0,0,0
512,0,0,0,0,0
513,1,1,0,0,2
514,2,0,1,0,3
515,3,0,0,0,3
516,1,0,0,0,1
517,3,0,0,0,3
518,1,0,0,0,1
519,3,0,0,0,3
520,1,0,0,0,1
521,1,0,0,0,1
522,1,0,0,0,1
523,3,0,1,0,4
524,3,0,0,0,3
525,5,0,0,0,5
526,3,0,0,0,3
527,3,0,0,0,3
528,3,0,0,0,3
529,1,0,0,0,1
530,1,0,0,0,1
531,3,0,0,0,3
532,1,0,0,0,1
533,1,0,0,0,1
534,1,0,0,0,1
535,1,0,0,0,1
536,1,0,0,0,1
537,1,0,0,0,1
538,1,0,0,0,1
539,3,0,0,0,3
540,1,0,0,0,1
541,3,0,0,0,3
542,2,0,0,0,2
543,1,0,0,0,1
544,1,0,0,0,1
545,1,0,0,0,1
546,1,0,0,0,1
547,1,0,0,0,1
548,1,0,0,0,1
549,0,0,0,0,0
550,0,0,0,0,0
551,0,0,0,0,0
552,0,0,0,0,0
553,2,0,0,0,2
554,0,0,0,0,0
555,4,0,1,0,5
556,0,0,0,0,0
557,0,0,0,0,0
558,10,0,1,1,12
559,2,0,1,0,3
560,0,0,0,0,0
561,6,0,1,0,7
562,0,0,0,0,0
563,1,0,1,0,2
564,2,0,0,0,2
565,0,0,0,0,0
566,2,0,0,0,2
567,2,0,0,0,2
568,0,0,0,0,0
569,2,0,0,0,2
570,2,0,0,0,2
571,0,0,0,0,0
572,0,0,0,0,0
573,0,0,0,0,0
574,0,0,0,0,0
575,0,0,0,0,0
576,2,0,0,0,2
577,3,0,2,4,9
578,4,0,0,0,4
579,1,0,0,0,1
580,0,0,0,0,0
581,0,0,0,0,0
582,1,0,0,0,1
583,2,0,0,0,2
584,2,0,0,0,2
585,2,0,0,0,2
586,0,0,0,0,0
587,0,0,0,0,0
588,1,0,0,0,1
589,0,0,0,0,0
590,4,0,0,0,4
591,0,0,0,0,0
592,3,0,0,0,3
593,0,0,0,0,0
594,0,0,0,0,0
595,0,0,0,0,0
596,3,0,0,0,3
597,1,0,1,0,2
598,1,0,0,0,1
599,1,0,0,0,1
600,1,0,0,0,1
601,1,0,0,0,1
602,3,0,0,0,3
603,1,0,0,0,1
604,1,0,0,0,1
605,2,0,0,0,2
606,1,0,0,0,1
607,1,0,0,0,1
608,3,0,0,0,3
609,3,0,0,0,3
610,3,0,0,0,3
611,0,0,0,0,0
612,0,0,0,0,0
613,0,0,0,0,0
614,0,0,0,0,0
615,0,0,0,0,0
616,0,0,0,0,0
617,1,0,0,0,1
618,0,0,0,0,0
619,0,0,0,0,0
620,0,0,0,0,0
621,0,0,0,0,0
622,2,0,0,0,2
623,0,0,0,0,0
624,0,0,0,0,0
625,0,0,0,0,0
626,0,0,0,0,0
627,0,0,0,0,0
628,0,0,0,0,0
629,0,0,0,0,0
630,2,1,0,0,3
631,2,0,1,0,3
632,1,0,0,0,1
633,3,0,1,1,5
634,1,0,0,0,1
635,2,0,0,0,2
636,2,0,0,0,2
637,0,0,0,0,0
638,0,0,0,0,0
639,0,0,0,0,0
640,0,0,0,0,0
641,0,0,0,0,0
642,3,0,0,0,3
643,2,0,0,0,2
644,2,0,0,0,2
645,0,0,0,0,0
646,1,0,0,0,1
647,2,0,1,0,3
648,1,0,0,0,1
649,2,0,0,0,2
650,1,0,0,0,1
651,0,0,0,0,0
652,1,0,1,0,2
653,1,0,0,0,1
654,0,0,0,1,1
655,2,0,0,1,3
656,0,0,0,0,0
657,0,0,0,0,0
658,0,0,0,0,0
659,0,0,0,0,0
660,0,0,0,0,0
661,0,0,0,0,0
662,0,0,0,0,0
663,2,0,1,0,3
664,1,0,0,0,1
665,4,0,0,0,4
666,3,0,1,0,4
667,2,0,0,0,2
668,2,0,0,0,2
669,4,0,0,0,4
670,0,0,0,0,0
671,0,0,0,0,0
672,0,0,0,0,0
673,0,0,0,0,0
674,2,0,0,0,2
675,2,0,0,0,2
676,2,0,0,0,2
677,2,0,0,0,2
678,2,0,0,0,2
679,2,0,0,0,2
680,2,0,0,0,2
681,2,0,0,0,2
682,3,0,0,0,3
683,0,0,0,0,0
684,0,0,0,0,0
685,0,0,0,0,0
686,0,0,0,0,0
687,0,0,0,0,0
688,1,0,0,0,1
689,2,0,0,0,2
690,2,0,0,0,2
691,1,0,0,0,1
692,2,0,0,0,2
693,3,0,0,0,3
694,2,0,0,0,2
695,1,0,0,0,1
696,2,0,0,0,2
697,1,0,0,0,1
698,3,0,0,0,3
699,1,0,0,0,1
700,1,0,0,0,1
701,1,0,0,0,1
702,0,0,0,0,0
703,3,0,0,0,3
704,2,0,0,0,2
705,3,0,0,0,3
706,0,0,0,0,0
707,2,0,0,0,2
708,2,0,1,0,3
709,2,0,1,0,3
710,2,0,1,0,3
711,2,0,1,0,3
712,2,0,1,0,3
713,2,0,1,0,3
714,2,0,1,0,3
715,2,0,1,0,3
716,10,1,1,0,12
717,1,0,0,0,1
718,0,0,0,0,0
719,0,0,0,0,0
720,0,0,0,0,0
721,0,0,0,0,0
722,1,0,0,0,1
723,2,0,0,0,2
724,2,0,0,0,2
725,2,0,0,0,2
726,2,0,1,0,3
727,3,0,0,0,3
728,0,0,0,0,0
729,0,0,0,0,0
730,0,0,0,0,0
731,0,0,0,0,0
732,0,0,0,0,0
733,3,0,0,0,3
734,0,0,0,0,0
735,0,0,0,0,0
736,2,0,0,0,2
737,0,0,0,0,0
738,2,0,0,0,2
739,1,0,0,0,1
740,0,0,0,0,0
741,0,0,0,0,0
742,0,0,0,0,0
743,0,0,0,0,0
744,0,0,0,0,0
745,0,0,0,0,0
746,0,0,0,0,0
747,0,0,0,0,0
748,0,0,0,0,0
749,0,0,0,0,0
750,0,0,0,0,0
751,0,0,0,0,0
752,0,0,0,0,0
753,0,0,0,0,0
754,0,0,0,0,0
755,0,0,0,0,0
756,0,0,0,0,0
757,0,0,0,0,0
758,0,0,0,0,0
759,0,0,0,0,0
760,0,0,0,0,0
761,0,0,0,0,0
762,0,0,0,0,0
763,0,0,0,0,0
764,0,0,0,0,0
765,0,0,0,0,0
766,1,0,0,0,1
767,0,0,0,0,0
768,0,0,0,0,0
769,0,0,0,0,0
770,0,0,0,0,0
771,0,0,0,0,0
772,0,0,0,0,0
773,0,0,0,0,0
774,0,0,0,0,0
775,0,0,0,0,0
776,4,0,0,0,4
777,1,0,0,0,1
778,2,0,0,0,2
779,2,0,0,0,2
780,0,0,0,0,0
781,0,0,0,0,0
782,0,0,0,0,0
783,0,0,0,0,0
784,0,0,0,0,0
785,0,0,0,0,0
786,0,0,0,0,0
787,0,0,0,0,0
788,0,0,0,0,0
789,0,0,0,0,0
790,2,0,0,0,2
791,2,0,0,0,2
792,2,0,0,0,2
793,2,0,0,0,2
794,2,1,0,0,3
795,1,1,0,0,2
796,2,1,0,0,3
797,2,0,0,0,2
798,2,0,0,0,2
799,2,0,0,0,2
800,1,0,0,0,1
801,3,0,0,0,3
802,0,0,0,0,0
803,0,0,0,0,0
804,2,0,0,0,2
805,0,0,0,0,0
806,0,0,0,0,0
807,0,0,0,0,0
808,0,0,0,0,0
809,0,0,0,0,0
810,0,0,0,0,0
811,0,0,0,0,0
812,0,0,0,0,0
813,0,0,0,0,0
814,0,0,0,0,0
815,0,0,0,0,0
816,0,0,0,0,0
817,0,0,0,0,0
818,0,0,0,0,0
819,0,0,0,0,0
820,7,0,0,0,7
821,2,0,0,0,2
822,2,0,0,0,2
823,5,0,0,0,5
824,3,0,0,0,3
825,4,0,0,0,4
826,2,0,0,0,2
827,2,0,0,0,2
828,1,0,0,0,1
829,2,0,1,0,3
830,2,0,0,0,2
831,1,0,0,0,1
832,2,0,0,0,2
833,2,0,0,0,2
834,2,0,0,0,2
835,3,0,0,0,3
836,2,0,1,0,3
837,2,0,0,0,2
838,1,0,0,0,1
839,3,0,1,0,4
840,1,0,0,0,1
841,3,0,0,0,3
842,2,0,0,0,2
843,2,0,0,0,2
844,2,0,0,0,2
845,2,0,0,0,2
846,2,0,0,0,2
847,2,0,0,0,2
848,2,0,0,0,2
849,1,0,0,0,1
850,2,0,0,0,2
851,8,0,1,0,9
852,2,0,0,0,2
853,2,0,0,0,2
854,2,0,0,0,2
855,2,0,0,0,2
856,2,0,0,0,2
857,2,0,0,0,2
858,2,0,0,0,2
859,2,0,0,0,2
860,2,0,0,0,2
861,2,0,1,0,3
862,2,0,0,0,2
863,2,0,1,0,3
864,2,0,0,0,2
865,0,0,0,0,0
866,0,0,0,0,0
867,1,0,0,0,1
868,2,0,0,0,2
869,2,0,0,0,2
870,2,0,0,0,2
871,1,0,0,0,1
872,2,0,0,0,2
873,2,0,0,0,2
874,4,0,0,0,4
875,1,0,0,0,1
876,2,0,0,0,2
877,1,0,0,0,1
878,2,0,0,0,2
879,1,0,0,0,1
880,2,0,0,0,2
881,1,0,0,0,1
882,1,0,0,0,1
883,1,0,0,0,1
884,1,0,1,0,2
885,0,0,0,0,0
886,0,0,0,0,0
887,0,0,0,0,0
888,0,0,0,0,0
889,0,0,0,0,0
890,0,0,0,0,0
891,0,0,0,0,0
892,0,0,0,0,0
893,0,0,0,0,0
894,0,0,0,0,0
895,0,0,0,0,0
896,0,0,0,0,0
897,0,0,0,0,0
898,0,0,0,0,0
899,0,0,0,0,0
900,0,0,0,0,0
901,0,0,0,0,0
902,0,0,0,0,0
903,0,0,0,0,0
904,0,0,0,0,0
905,0,0,0,0,0
906,0,0,0,0,0
907,0,0,0,0,0
908,0,0,0,0,0
909,0,0,0,0,0
910,0,0,0,0,0
911,0,0,0,0,0
912,0,0,0,0,0
913,0,0,0,0,0
914,0,0,0,0,0
915,0,0,0,0,0
916,0,0,0,0,0
917,0,0,0,0,0
918,0,0,0,0,0
919,0,0,0,0,0
920,0,0,0,0,0
921,0,0,0,0,0
922,0,0,0,0,0
923,3,0,0,0,3
924,3,0,1,0,4
925,2,0,0,0,2
926,2,0,0,0,2
927,3,0,0,0,3
928,2,0,1,0,3
929,2,0,0,0,2
930,2,0,0,0,2
931,2,0,0,0,2
932,0,0,0,0,0
933,0,0,0,0,0
934,0,0,0,0,0
935,0,0,0,0,0
936,0,0,0,0,0
937,0,0,0,0,0
938,0,0,0,0,0
939,0,0,0,0,0
940,0,0,0,0,0
941,0,0,0,0,0
942,0,0,0,0,0
943,1,0,0,0,1
944,0,0,0,0,0
945,1,0,0,0,1
946,0,0,0,0,0
947,0,0,0,0,0
948,0,0,0,0,0
949,3,0,0,0,3
950,0,0,0,0,0
951,1,0,0,0,1
952,1,0,0,0,1
953,1,0,0,0,1
954,1,0,0,0,1
955,0,0,0,0,0
956,1,0,0,0,1
957,1,0,0,0,1
958,0,0,0,0,0
959,1,0,0,0,1
960,0,0,0,0,0
961,1,0,0,0,1
962,0,0,0,0,0
963,0,0,0,0,0
964,1,0,0,0,1
965,0,0,0,0,0
966,0,0,0,0,0
967,0,0,0,0,0
968,1,0,0,0,1
969,1,0,0,0,1
970,0,0,0,0,0
971,0,0,0,0,0
972,1,0,0,0,1
973,2,0,0,0,2
974,1,0,0,0,1
975,0,0,0,0,0
976,0,0,0,0,0
977,3,0,0,0,3
978,1,0,0,0,1
979,0,0,0,0,0
980,0,0,0,0,0
981,2,0,0,0,2
982,0,0,0,0,0
983,0,0,0,0,0
984,1,0,0,0,1
985,1,0,0,0,1
986,1,0,0,0,1
987,0,0,0,0,0
988,0,0,0,0,0
989,1,0,0,0,1
990,0,0,0,0,0
991,1,0,0,0,1
992,0,0,0,0,0
993,0,0,0,0,0
994,1,0,0,0,1
995,4,0,0,0,4
996,1,0,0,0,1
997,2,0,0,0,2
998,2,0,1,0,3
999,2,0,1,0,3
1000,2,0,0,0,2
1001,2,0,0,0,2
1002,2,0,0,0,2
1003,2,0,0,0,2
1004,2,0,0,0,2
1005,2,0,0,0,2
1006,2,0,0,0,2
1007,2,0,0,0,2
1008,0,0,0,0,0
1009,0,0,0,0,0
1010,0,0,0,0,0
1011,0,0,0,0,0
1012,0,0,0,0,0
1013,0,0,0,0,0
1014,0,0,0,0,0
1015,0,0,0,0,0
1016,3,0,0,0,3
1017,1,0,0,0,1
1018,1,0,0,0,1
1019,2,0,0,0,2
1020,1,0,0,0,1
1021,3,0,0,0,3
1022,1,0,0,0,1
1023,1,0,0,0,1
1024,1,0,0,0,1
1025,3,0,0,0,3
1026,1,0,0,0,1
1027,1,0,0,0,1
1028,2,0,0,0,2
1029,1,0,0,0,1
1030,0,0,0,0,0
1031,0,0,0,0,0
1032,0,0,0,0,0
1033,0,0,0,0,0
1034,0,0,0,0,0
1035,0,0,0,0,0
1036,0,0,0,0,0
1037,0,0,0,0,0
1038,0,0,0,0,0
1039,0,0,0,0,0
1040,0,0,0,0,0
1041,0,0,0,0,0
1042,2,0,0,0,2
1043,2,0,0,0,2
1044,1,0,0,0,1
1045,2,0,0,0,2
1046,2,0,0,0,2
1047,2,0,0,0,2
1048,1,0,0,0,1
1049,2,0,0,0,2
1050,3,0,0,0,3
1051,1,0,0,0,1
1052,3,0,0,0,3
1053,2,0,0,0,2
1054,3,0,0,0,3
1055,2,0,0,0,2
1056,2,0,0,0,2
1057,3,0,1,0,4
1058,0,0,0,0,0
1059,0,0,0,0,0
1060,0,0,0,0,0
1061,12,0,0,1,13
1062,2,0,1,0,3
1063,0,0,0,0,0
1064,1,0,0,0,1
1065,0,0,0,0,0
1066,0,0,0,0,0
1067,0,0,0,0,0
1068,1,0,0,0,1
1069,0,0,0,0,0
1070,2,0,0,0,2
1071,5,0,1,0,6
1072,0,0,0,0,0
1073,4,0,0,0,4
1074,2,0,0,0,2
1075,0,0,0,0,0
1076,2,0,0,0,2
1077,0,0,0,0,0
1078,0,0,0,0,0
1079,14,0,0,1,15
1080,2,0,0,0,2
1081,0,0,0,0,0
1082,0,0,0,0,0
1083,0,0,0,0,0
1084,2,0,0,0,2
1085,0,0,0,0,0
1086,11,0,1,1,13
1087,0,0,0,0,0
1088,2,0,0,0,2
1089,4,0,0,0,4
1090,0,0,0,0,0
1091,0,0,0,0,0
1092,0,0,0,0,0
1093,2,0,0,0,2
1094,0,0,0,0,0
1095,0,0,0,0,0
1096,0,0,0,0,0
1097,0,0,0,0,0
1098,0,0,0,0,0
1099,0,0,0,0,0
1100,2,0,0,0,2
1101,0,0,0,0,0
1102,0,0,0,0,0
1103,4,0,0,0,4
1104,4,0,0,0,4
1105,5,1,0,0,6
1106,3,0,0,0,3
1107,3,0,0,0,3
1108,1,0,0,0,1
1109,4,0,0,0,4
1110,3,0,0,0,3
1111,3,0,0,0,3
1112,2,0,0,0,2
1113,3,0,0,0,3
1114,3,0,0,0,3
1115,3,0,0,0,3
1116,3,0,0,0,3
1117,3,0,0,0,3
1118,3,0,0,0,3
1119,2,1,0,0,3
1120,0,0,0,0,0
1121,2,0,0,0,2
1122,0,0,0,0,0
1123,3,0,0,0,3
1124,2,0,0,0,2
1125,3,0,0,0,3
1126,0,0,0,0,0
1127,0,0,0,0,0
1128,2,1,0,0,3
1129,2,1,0,0,3
1130,2,0,0,0,2
1131,2,1,0,0,3
1132,0,0,0,0,0
1133,2,0,0,0,2
1134,2,0,0,0,2
1135,2,1,0,0,3
1136,4,1,0,0,5
1137,0,0,0,0,0
1138,0,0,0,0,0
1139,0,0,0,0,0
1140,0,0,0,0,0
1141,0,0,0,0,0
1142,0,0,0,0,0
1143,2,0,0,0,2
1144,0,0,0,0,0
1145,3,0,0,0,3
1146,2,1,0,0,3
1147,0,0,0,0,0
1148,3,0,0,0,3
1149,2,0,0,0,2
1150,2,1,0,0,3
1151,2,0,0,0,2
