,0,1,2,3,4
195,2,0,0,0,2
196,2,0,0,0,2
197,0,0,0,0,0
198,0,0,0,0,0
199,3,0,0,0,3
200,0,0,0,0,0
201,0,0,0,0,0
202,0,0,0,0,0
203,0,0,0,0,0
204,0,0,0,0,0
205,7,0,1,1,9
206,0,0,0,0,0
207,0,0,0,0,0
208,2,0,0,0,2
209,3,0,0,0,3
210,3,0,0,0,3
211,1,0,0,0,1
212,1,0,0,0,1
213,3,0,0,0,3
214,0,0,0,0,0
215,4,0,0,0,4
216,1,0,0,0,1
217,0,0,0,0,0
218,3,0,0,0,3
219,2,0,1,0,3
220,3,0,0,0,3
221,1,0,0,0,1
222,1,0,0,0,1
223,1,0,0,0,1
224,0,0,0,0,0
225,0,0,0,0,0
226,0,0,0,0,0
227,0,0,0,0,0
228,3,0,1,0,4
229,3,0,1,0,4
230,0,0,0,0,0
231,0,0,0,0,0
232,1,0,0,0,1
233,1,0,0,0,1
234,0,0,0,0,0
235,0,0,0,0,0
236,0,0,0,0,0
237,3,0,0,0,3
238,0,0,0,0,0
239,0,0,0,0,0
240,0,0,0,0,0
241,2,0,0,0,2
242,0,0,0,0,0
243,1,0,0,0,1
244,0,0,0,0,0
245,0,0,0,0,0
246,0,0,0,0,0
247,0,0,0,0,0
248,0,0,0,0,0
249,3,0,0,0,3
250,3,0,0,0,3
251,0,0,0,0,0
252,0,0,0,0,0
253,0,0,0,0,0
254,3,0,0,0,3
255,0,0,0,0,0
256,0,0,0,0,0
257,1,0,0,0,1
258,0,0,0,0,0
259,1,0,0,0,1
260,0,0,0,0,0
261,3,0,0,0,3
262,4,0,0,0,4
263,3,0,0,0,3
264,2,0,0,0,2
265,0,0,0,0,0
266,0,0,0,0,0
267,2,0,0,0,2
268,1,0,0,0,1
269,5,1,1,0,7
270,3,0,0,0,3
271,0,0,0,0,0
272,3,0,0,0,3
273,0,0,0,0,0
274,1,0,0,0,1
275,2,0,0,0,2
276,0,0,0,0,0
277,1,0,0,0,1
278,0,0,0,0,0
279,0,0,0,0,0
280,1,0,0,0,1
281,1,0,0,0,1
282,0,0,0,0,0
283,1,0,0,0,1
284,2,0,0,0,2
285,2,0,0,0,2
286,4,1,0,0,5
287,0,0,0,0,0
288,0,0,0,0,0
289,3,0,0,0,3
290,0,0,0,0,0
291,0,0,0,0,0
292,0,0,0,0,0
293,1,0,0,0,1
294,0,0,0,0,0
295,2,0,0,0,2
296,1,0,0,0,1
297,0,0,0,0,0
298,0,0,0,0,0
299,2,0,0,0,2
300,0,0,0,0,0
301,1,0,0,0,1
302,2,0,0,0,2
303,1,0,0,0,1
304,2,0,0,0,2
305,2,0,0,0,2
306,2,0,0,0,2
307,2,0,0,0,2
308,3,0,0,0,3
309,2,0,0,0,2
310,0,0,0,0,0
311,0,0,0,0,0
312,0,0,0,0,0
313,0,0,0,0,0
314,1,0,0,0,1
315,3,0,0,0,3
316,1,0,0,0,1
317,0,0,0,0,0
318,1,0,0,0,1
319,1,0,0,0,1
320,0,0,0,0,0
321,0,0,0,0,0
322,0,0,0,0,0
323,1,0,0,0,1
324,3,0,0,0,3
325,1,0,0,0,1
326,0,0,0,0,0
327,0,0,0,0,0
328,2,0,0,0,2
329,1,0,0,0,1
330,0,0,0,0,0
331,3,0,0,0,3
332,1,0,0,0,1
333,1,0,0,0,1
334,0,0,0,0,0
335,0,0,0,0,0
336,0,0,0,0,0
337,0,0,0,0,0
338,0,0,0,0,0
339,0,0,0,0,0
340,3,0,0,0,3
341,2,0,0,0,2
342,2,0,0,0,2
343,1,0,0,0,1
344,3,0,1,0,4
345,3,0,0,0,3
346,0,0,0,0,0
347,0,0,0,0,0
348,0,0,0,0,0
349,0,0,0,0,0
350,1,0,0,0,1
351,0,0,0,0,0
352,0,0,0,0,0
353,0,0,0,0,0
354,2,0,0,0,2
355,0,0,0,0,0
356,0,0,0,0,0
357,2,0,0,0,2
358,2,0,0,0,2
359,2,0,0,0,2
360,2,0,0,0,2
361,2,0,0,0,2
362,2,0,0,0,2
363,2,0,0,0,2
364,1,0,0,0,1
365,2,0,0,0,2
366,2,0,0,0,2
367,5,0,0,0,5
368,1,0,0,0,1
369,5,0,0,0,5
370,1,0,0,0,1
371,3,0,0,0,3
372,3,1,0,0,4
373,0,0,0,0,0
374,0,0,0,0,0
375,0,0,0,0,0
376,0,0,0,0,0
377,0,0,0,0,0
378,0,0,0,0,0
379,0,0,0,0,0
380,0,0,0,0,0
381,0,0,0,0,0
382,2,0,0,0,2
383,1,0,0,0,1
384,3,1,0,0,4
385,3,0,0,0,3
386,2,1,0,0,3
387,2,0,0,0,2
388,1,0,0,0,1
389,1,0,0,0,1
390,2,0,0,0,2
391,0,0,0,0,0
392,3,0,0,0,3
393,0,0,0,0,0
394,0,0,0,0,0
395,0,0,0,0,0
396,1,0,0,0,1
397,2,0,0,0,2
398,5,0,0,0,5
399,2,0,0,0,2
400,0,0,0,0,0
401,2,0,0,0,2
402,0,0,0,0,0
403,0,0,0,0,0
404,2,0,0,0,2
405,0,0,0,0,0
406,0,0,0,0,0
407,2,0,0,0,2
408,2,0,0,0,2
409,2,0,0,0,2
410,0,0,0,0,0
411,0,0,0,0,0
412,2,0,0,0,2
413,2,0,0,0,2
414,2,0,0,0,2
415,2,0,0,0,2
416,2,0,0,0,2
417,2,0,0,0,2
418,2,0,0,0,2
419,0,0,0,0,0
420,2,0,0,0,2
421,1,0,0,0,1
422,1,0,0,0,1
423,2,0,0,0,2
424,1,0,0,0,1
425,1,0,0,0,1
426,6,0,0,1,7
427,2,0,0,0,2
428,2,0,0,0,2
429,3,0,0,0,3
430,4,0,0,0,4
431,4,0,0,0,4
432,0,0,0,0,0
433,0,0,0,0,0
434,0,0,0,0,0
435,0,0,0,0,0
436,0,0,0,0,0
437,0,0,0,0,0
438,0,0,0,0,0
439,0,0,0,0,0
440,2,0,0,0,2
441,0,0,0,0,0
442,0,0,0,0,0
443,0,0,0,0,0
444,2,0,0,0,2
445,2,0,0,0,2
446,2,0,0,0,2
447,2,0,0,0,2
448,2,0,0,0,2
449,2,0,0,0,2
450,0,0,0,0,0
451,0,0,0,0,0
452,0,0,0,0,0
453,0,0,0,0,0
454,3,0,0,0,3
455,0,0,0,0,0
456,4,0,0,0,4
457,0,0,0,0,0
458,0,0,0,0,0
459,0,0,0,0,0
460,0,0,0,0,0
461,0,0,0,0,0
462,6,0,1,0,7
463,2,0,0,0,2
464,3,0,0,1,4
465,2,0,0,0,2
466,1,0,0,0,1
467,0,0,0,0,0
468,1,0,0,0,1
469,2,0,0,0,2
470,1,0,0,0,1
471,2,0,0,0,2
472,4,0,0,0,4
473,1,0,0,0,1
474,2,0,0,0,2
475,2,0,0,0,2
476,2,0,0,0,2
477,1,0,0,0,1
478,2,0,0,0,2
479,1,0,0,0,1
480,1,0,0,0,1
481,3,0,0,0,3
482,1,0,0,0,1
483,2,0,0,0,2
484,1,0,0,0,1
485,1,0,0,0,1
486,2,0,0,0,2
487,0,0,0,0,0
488,0,0,0,0,0
489,1,0,1,0,2
490,1,0,0,0,1
491,1,0,0,0,1
492,2,0,0,0,2
493,0,0,0,0,0
494,0,0,0,0,0
495,0,0,0,0,0
496,0,0,0,0,0
497,0,0,0,0,0
498,0,0,0,0,0
499,0,0,0,0,0
500,0,0,0,0,0
501,0,0,0,0,0
502,2,0,0,0,2
503,0,0,0,0,0
504,0,0,0,0,0
505,3,0,0,0,3
506,6,0,0,0,6
507,1,0,0,0,1
508,1,0,0,0,1
509,1,0,1,1,3
510,0,0,0,0,0
511,1,1,0,0,2
512,1,1,0,0,2
513,1,1,0,0,2
514,2,0,0,0,2
515,1,1,0,0,2
516,3,0,0,0,3
517,9,1,1,1,12
518,0,0,0,0,0
519,0,0,0,0,0
520,1,0,0,0,1
521,1,0,0,0,1
522,4,1,0,0,5
523,3,0,0,0,3
524,0,0,0,0,0
525,1,0,0,0,1
526,1,0,0,0,1
527,1,0,0,0,1
528,1,0,0,0,1
529,3,0,0,0,3
530,1,1,0,0,2
531,3,1,0,0,4
532,1,1,0,0,2
533,1,0,0,0,1
534,1,1,0,0,2
535,1,1,0,0,2
536,3,0,0,0,3
537,4,0,0,0,4
538,3,0,0,0,3
539,3,1,0,0,4
540,1,0,0,0,1
541,1,1,0,0,2
542,0,0,0,0,0
543,3,0,0,0,3
544,3,0,0,0,3
545,0,0,0,0,0
546,0,0,0,0,0
547,2,0,0,0,2
548,0,0,0,0,0
549,2,0,0,0,2
550,0,0,0,0,0
551,0,0,0,0,0
552,2,0,0,0,2
553,0,0,0,0,0
554,2,0,0,0,2
555,1,1,0,0,2
556,2,1,0,0,3
557,1,1,0,0,2
558,1,0,0,0,1
559,1,0,0,0,1
560,2,1,0,0,3
561,2,1,0,0,3
562,1,1,0,0,2
563,3,0,0,0,3
564,4,0,0,0,4
565,3,0,0,0,3
566,2,0,0,0,2
567,0,0,0,0,0
568,0,0,0,0,0
569,2,0,0,0,2
570,2,0,0,0,2
571,0,0,0,0,0
572,0,0,0,0,0
573,0,0,0,0,0
574,0,0,0,0,0
575,5,0,1,0,6
576,0,0,0,0,0
577,0,0,0,0,0
578,0,0,0,0,0
579,2,0,0,0,2
580,3,0,0,0,3
581,2,0,0,0,2
582,0,0,0,0,0
583,2,0,0,0,2
584,0,0,0,0,0
585,1,0,0,0,1
586,0,0,0,0,0
587,1,0,0,0,1
588,0,0,0,0,0
589,0,0,0,0,0
590,1,1,0,0,2
591,0,0,0,0,0
592,6,0,0,0,6
593,2,0,0,0,2
594,0,0,0,0,0
595,0,0,0,0,0
596,3,0,0,0,3
597,0,0,0,0,0
598,0,0,0,0,0
599,0,0,0,0,0
600,2,1,0,0,3
601,1,0,0,0,1
602,0,0,0,0,0
603,0,0,0,0,0
604,0,0,0,0,0
605,3,0,0,0,3
606,0,0,0,0,0
607,0,0,0,0,0
608,0,0,0,0,0
609,0,0,0,0,0
610,0,0,0,0,0
611,0,0,0,0,0
612,0,0,0,0,0
613,0,0,0,0,0
614,0,0,0,0,0
615,0,0,0,0,0
616,0,0,0,0,0
617,0,0,0,0,0
618,0,0,0,0,0
619,0,0,0,0,0
620,0,0,0,0,0
621,0,0,0,0,0
622,0,0,0,0,0
623,0,0,0,0,0
624,0,0,0,0,0
625,1,0,0,0,1
626,0,0,0,0,0
627,1,0,0,0,1
628,0,0,0,0,0
629,0,0,0,0,0
630,0,0,0,0,0
631,3,0,0,0,3
632,0,0,0,0,0
633,0,0,0,0,0
634,0,0,0,0,0
635,0,0,0,0,0
636,0,0,0,0,0
637,0,0,0,0,0
638,0,0,0,0,0
639,0,0,0,0,0
640,0,0,0,0,0
641,0,0,0,0,0
642,0,0,0,0,0
643,2,0,0,0,2
644,0,0,0,0,0
645,2,0,0,0,2
646,1,0,0,0,1
647,3,0,0,0,3
648,3,0,0,0,3
649,4,0,0,0,4
650,2,0,0,0,2
651,2,0,0,0,2
652,4,0,0,0,4
653,3,0,0,0,3
654,3,0,1,0,4
655,3,0,0,0,3
656,2,0,0,0,2
657,3,0,0,0,3
658,3,0,0,0,3
659,3,1,0,0,4
660,2,1,0,0,3
661,1,0,0,0,1
662,3,1,0,0,4
663,2,0,0,0,2
664,2,1,0,0,3
665,0,0,0,0,0
666,0,0,0,0,0
667,0,0,0,0,0
668,0,0,0,0,0
669,0,0,0,0,0
670,0,0,0,0,0
671,0,0,0,0,0
672,0,0,0,0,0
673,0,0,0,0,0
674,0,0,0,0,0
675,0,0,0,0,0
676,0,0,0,0,0
677,0,0,0,0,0
678,0,0,0,0,0
679,0,0,0,0,0
680,0,0,0,0,0
681,0,0,0,0,0
682,0,0,0,0,0
683,0,0,0,0,0
684,0,0,0,0,0
685,0,0,0,0,0
686,0,0,0,0,0
687,0,0,0,0,0
688,2,0,0,0,2
689,3,0,0,0,3
690,2,0,0,0,2
691,1,0,0,0,1
692,1,0,0,0,1
693,3,0,0,0,3
694,1,0,0,0,1
695,1,0,0,0,1
696,1,0,0,0,1
697,0,0,0,0,0
698,0,0,0,0,0
699,0,0,0,0,0
700,0,0,0,0,0
701,0,0,0,0,0
702,0,0,0,0,0
703,0,0,0,0,0
704,0,0,0,0,0
705,0,0,0,0,0
706,0,0,0,0,0
707,0,0,0,0,0
708,0,0,0,0,0
709,0,0,0,0,0
710,0,0,0,0,0
711,0,0,0,0,0
712,0,0,0,0,0
713,2,0,0,0,2
714,0,0,0,0,0
715,1,0,0,0,1
716,0,0,0,0,0
717,1,0,0,0,1
718,2,0,0,0,2
719,4,0,0,0,4
720,0,0,0,0,0
721,0,0,0,0,0
722,0,0,0,0,0
723,3,0,0,0,3
724,0,0,0,0,0
725,1,0,0,0,1
726,0,0,0,0,0
727,0,0,0,0,0
728,0,0,0,0,0
729,0,0,0,0,0
730,0,0,0,0,0
731,0,0,0,0,0
732,0,0,0,0,0
733,0,0,0,0,0
734,0,0,0,0,0
735,0,0,0,0,0
736,0,0,0,0,0
737,0,0,0,0,0
738,0,0,0,0,0
739,0,0,0,0,0
740,0,0,0,0,0
741,0,0,0,0,0
742,0,0,0,0,0
743,0,0,0,0,0
744,0,0,0,0,0
745,0,0,0,0,0
746,0,0,0,0,0
747,0,0,0,0,0
748,0,0,0,0,0
749,0,0,0,0,0
750,0,0,0,0,0
751,0,0,0,0,0
752,0,0,0,0,0
753,0,0,0,0,0
754,0,0,0,0,0
755,0,0,0,0,0
756,2,0,0,0,2
757,1,0,0,0,1
758,2,0,0,0,2
759,1,0,0,0,1
760,1,0,0,0,1
761,2,0,0,0,2
762,2,0,0,0,2
763,2,0,0,0,2
764,1,0,0,0,1
765,1,0,0,0,1
766,1,0,0,0,1
767,2,0,1,0,3
768,1,0,1,0,2
769,2,0,0,0,2
770,3,0,0,0,3
771,0,0,0,0,0
772,0,0,0,0,0
773,0,0,0,0,0
774,0,0,0,0,0
775,0,0,0,0,0
776,2,0,0,0,2
777,0,0,0,0,0
778,0,0,0,0,0
779,0,0,0,0,0
780,0,0,0,0,0
781,0,0,0,0,0
782,0,0,0,0,0
783,0,0,0,0,0
784,0,0,0,0,0
785,4,0,0,0,4
786,0,0,0,0,0
787,0,0,0,0,0
788,2,0,0,0,2
789,3,0,0,0,3
790,0,0,0,0,0
791,4,0,0,0,4
792,0,0,0,0,0
793,2,0,0,1,3
794,0,0,0,0,0
795,3,0,0,0,3
796,0,0,0,0,0
797,0,0,0,0,0
798,0,0,0,0,0
799,0,0,0,0,0
800,0,0,0,0,0
801,0,0,0,0,0
802,1,0,0,0,1
803,1,0,0,0,1
804,1,0,0,0,1
805,1,0,0,0,1
806,2,0,0,0,2
807,3,0,0,0,3
808,1,0,0,0,1
809,0,0,0,0,0
810,0,0,0,0,0
811,0,0,0,0,0
812,0,0,0,0,0
813,2,0,0,0,2
814,0,0,0,0,0
815,0,0,0,0,0
816,0,0,0,0,0
817,0,0,0,0,0
818,2,0,0,0,2
819,0,0,0,0,0
820,2,0,0,0,2
821,0,0,0,0,0
822,1,0,0,1,2
823,1,0,0,0,1
824,2,0,0,0,2
825,0,0,0,0,0
826,2,0,0,0,2
827,2,0,0,0,2
828,0,0,0,0,0
829,0,0,0,0,0
830,2,0,0,0,2
831,0,0,0,0,0
832,4,1,0,0,5
833,2,0,0,0,2
834,4,0,0,0,4
835,0,0,0,0,0
836,0,0,0,0,0
837,2,0,0,0,2
838,0,0,0,0,0
839,1,0,0,0,1
840,0,0,0,0,0
841,2,0,0,0,2
842,0,0,0,0,0
843,0,0,0,0,0
844,5,0,0,0,5
845,0,0,0,0,0
846,0,0,0,0,0
847,0,0,0,0,0
848,2,0,0,0,2
849,0,0,0,0,0
850,2,0,0,0,2
851,2,0,0,0,2
852,1,0,0,0,1
853,4,0,0,0,4
854,1,0,0,0,1
855,1,0,0,0,1
856,1,0,0,0,1
857,1,0,0,0,1
858,1,0,0,0,1
859,1,0,0,0,1
860,2,0,0,0,2
861,2,0,0,0,2
862,4,0,0,0,4
863,1,0,0,0,1
864,0,1,0,0,1
865,1,0,0,0,1
866,0,0,0,0,0
867,1,0,0,0,1
868,0,0,0,0,0
869,0,0,0,0,0
870,0,0,0,0,0
871,3,0,0,0,3
872,0,0,0,0,0
873,1,0,0,0,1
874,0,0,0,0,0
875,3,0,0,0,3
876,0,0,0,0,0
877,1,0,0,0,1
878,1,0,0,0,1
879,1,0,0,0,1
880,1,0,0,0,1
881,1,0,0,0,1
882,0,0,0,0,0
883,1,0,0,0,1
884,0,0,0,0,0
885,0,0,0,0,0
886,1,1,0,0,2
887,0,0,0,0,0
888,0,0,0,0,0
889,0,0,0,0,0
890,0,0,0,0,0
891,0,0,0,0,0
892,0,0,0,0,0
893,1,0,0,0,1
894,1,0,0,0,1
895,1,0,0,0,1
896,0,0,0,0,0
897,0,0,0,0,0
898,0,0,0,0,0
899,1,0,0,0,1
900,1,0,0,0,1
901,0,0,0,0,0
902,0,0,0,0,0
903,1,0,0,0,1
904,2,0,0,0,2
905,1,0,0,0,1
906,0,0,0,0,0
907,1,0,0,0,1
908,1,0,0,0,1
909,0,0,0,0,0
910,1,0,0,0,1
911,0,0,0,0,0
912,0,0,0,0,0
913,1,0,0,0,1
914,1,0,0,0,1
915,1,0,0,0,1
916,1,0,0,0,1
917,0,0,0,0,0
918,1,0,0,0,1
919,0,0,0,0,0
920,2,0,0,0,2
921,0,0,0,0,0
922,0,0,0,0,0
923,0,0,0,0,0
924,0,0,0,0,0
925,0,0,0,0,0
926,3,0,0,0,3
927,0,0,0,0,0
928,0,0,0,0,0
929,0,0,0,0,0
930,0,0,0,0,0
931,0,0,0,0,0
932,0,0,0,0,0
933,0,0,0,0,0
934,0,0,0,0,0
935,0,0,0,0,0
936,0,0,0,0,0
937,0,0,0,0,0
938,0,0,0,0,0
939,2,0,0,0,2
940,0,0,0,0,0
941,0,0,0,0,0
942,0,0,0,0,0
943,2,0,0,0,2
944,0,0,0,0,0
945,0,0,0,0,0
946,0,0,0,0,0
947,0,0,0,0,0
948,4,0,0,1,5
949,3,0,0,0,3
950,5,0,0,0,5
951,0,0,0,0,0
952,4,0,0,0,4
953,4,0,0,0,4
954,2,0,0,0,2
955,0,0,0,0,0
956,0,0,0,0,0
957,0,0,0,0,0
958,4,0,0,0,4
959,0,0,0,0,0
960,0,0,0,0,0
961,0,0,0,0,0
962,0,0,0,0,0
963,8,0,1,0,9
964,7,0,1,0,8
965,3,0,1,0,4
966,1,0,1,0,2
967,1,0,0,0,1
968,6,1,1,0,8
969,1,0,0,0,1
970,1,0,0,0,1
971,1,0,0,0,1
972,3,0,0,0,3
973,0,0,0,0,0
974,3,0,1,0,4
975,3,0,0,0,3
976,1,0,0,0,1
977,5,0,1,0,6
978,0,0,0,0,0
979,1,0,0,0,1
980,2,0,0,0,2
981,2,0,0,0,2
982,1,0,1,0,2
983,2,0,0,0,2
984,3,0,0,0,3
985,3,0,1,0,4
986,2,0,0,0,2
987,2,0,0,0,2
988,3,0,0,0,3
989,1,0,0,0,1
990,1,1,0,0,2
991,1,0,0,0,1
992,3,0,0,0,3
993,0,0,0,0,0
994,2,0,0,0,2
995,0,0,0,0,0
996,0,0,0,0,0
997,1,0,0,0,1
998,0,0,0,0,0
999,5,0,0,0,5
1000,1,0,0,0,1
1001,0,0,0,0,0
1002,2,0,0,0,2
1003,2,0,0,0,2
1004,4,0,0,0,4
1005,1,0,0,0,1
1006,0,0,0,0,0
1007,0,0,0,0,0
1008,0,0,0,0,0
1009,0,0,0,0,0
1010,2,0,0,0,2
1011,2,0,0,0,2
1012,4,0,0,0,4
1013,0,0,0,0,0
1014,2,0,0,0,2
1015,0,0,0,0,0
1016,0,0,0,0,0
1017,0,0,0,0,0
1018,0,0,0,0,0
1019,0,0,0,0,0
1020,0,0,0,0,0
1021,0,0,0,0,0
1022,0,0,0,0,0
1023,0,0,0,0,0
1024,0,0,0,0,0
1025,2,0,0,0,2
1026,2,0,0,0,2
1027,2,0,0,0,2
1028,1,1,0,0,2
1029,2,1,0,0,3
1030,2,0,0,0,2
1031,2,1,0,0,3
1032,4,0,0,0,4
1033,3,0,0,0,3
1034,0,0,0,0,0
1035,0,0,0,0,0
1036,0,0,0,0,0
1037,0,0,0,0,0
1038,0,0,0,0,0
1039,0,0,0,0,0
1040,2,0,0,0,2
1041,0,0,0,0,0
1042,0,0,0,0,0
1043,2,0,0,0,2
1044,2,0,0,0,2
1045,0,0,0,0,0
1046,0,0,0,0,0
1047,0,0,0,0,0
1048,1,0,0,0,1
1049,0,0,0,0,0
1050,8,1,0,0,9
1051,0,0,0,0,0
1052,0,0,0,0,0
1053,0,0,0,0,0
1054,0,0,0,0,0
1055,1,0,0,0,1
1056,0,0,0,0,0
1057,0,0,0,0,0
1058,1,0,0,0,1
1059,1,0,0,0,1
1060,0,0,0,0,0
1061,3,0,0,0,3
1062,7,1,0,0,8
1063,1,0,0,0,1
1064,1,0,0,0,1
1065,3,1,0,0,4
1066,1,0,0,0,1
1067,0,0,0,0,0
1068,2,0,0,0,2
1069,0,0,0,0,0
1070,2,0,0,0,2
1071,2,0,0,0,2
1072,1,0,0,0,1
1073,1,0,0,0,1
1074,1,0,0,0,1
1075,1,0,0,0,1
1076,1,0,0,0,1
1077,1,0,0,0,1
1078,3,0,0,0,3
1079,2,0,0,0,2
1080,2,0,0,0,2
1081,0,0,0,0,0
1082,0,0,0,0,0
1083,0,0,0,0,0
1084,0,0,0,0,0
1085,0,0,0,0,0
1086,0,0,0,0,0
1087,0,0,0,0,0
1088,0,0,0,0,0
1089,0,0,0,0,0
1090,0,0,0,0,0
1091,5,1,1,0,7
1092,2,0,0,0,2
1093,0,0,0,0,0
1094,0,0,0,0,0
1095,0,0,0,0,0
1096,0,0,0,0,0
1097,0,0,0,0,0
1098,0,0,0,0,0
1099,0,0,0,0,0
1100,0,0,0,0,0
1101,0,0,0,0,0
1102,0,0,0,0,0
1103,0,0,0,0,0
1104,0,0,0,0,0
1105,0,0,0,0,0
1106,2,1,0,0,3
1107,2,0,0,0,2
1108,3,0,0,0,3
1109,0,0,0,0,0
1110,0,0,0,0,0
1111,0,0,0,0,0
1112,0,0,0,0,0
1113,0,0,0,0,0
1114,0,0,0,0,0
1115,0,0,0,0,0
1116,0,0,0,0,0
1117,0,0,0,0,0
1118,0,0,0,0,0
1119,0,0,0,0,0
1120,0,0,0,0,0
1121,0,0,0,0,0
1122,0,0,0,0,0
1123,5,0,0,0,5
1124,1,0,0,0,1
1125,1,0,0,0,1
1126,0,0,0,0,0
1127,0,0,0,0,0
1128,0,0,0,0,0
1129,0,0,0,0,0
1130,0,0,0,0,0
1131,0,0,0,0,0
1132,2,0,1,0,3
1133,0,0,0,0,0
1134,3,0,0,0,3
1135,2,0,0,0,2
1136,2,0,0,0,2
1137,0,0,0,0,0
1138,0,0,0,0,0
1139,0,0,0,0,0
1140,0,0,0,0,0
1141,0,0,0,0,0
1142,5,0,1,0,6
1143,0,0,0,0,0
1144,3,0,0,0,3
1145,2,0,0,0,2
1146,0,0,0,0,0
1147,0,0,0,0,0
1148,0,0,0,0,0
1149,0,0,0,0,0
1150,0,0,0,0,0
1151,0,0,0,0,0
