,0,1,2,3
266,1,0,0,0
267,2,0,0,0
268,3,0,0,0
269,3,0,0,0
270,3,0,0,0
271,2,0,0,0
272,2,0,0,0
273,4,0,0,0
274,2,0,0,0
275,2,0,0,0
276,1,0,0,0
277,4,0,0,1
278,1,0,0,0
279,4,0,0,0
280,9,0,0,1
281,2,0,0,0
282,3,0,0,1
283,1,0,0,0
284,2,0,0,0
285,6,0,1,1
286,4,0,0,0
287,2,0,0,0
288,1,0,0,0
289,2,0,0,0
290,1,0,0,0
291,3,0,0,0
292,2,0,0,0
293,1,0,0,0
294,1,0,0,0
295,1,0,0,0
296,0,0,1,0
297,2,0,0,0
298,1,0,0,0
299,1,0,1,0
300,2,0,0,0
301,1,0,0,0
302,2,0,0,0
303,4,0,1,0
304,3,0,1,0
305,2,0,0,0
306,2,0,0,0
307,1,0,0,0
308,3,0,0,0
309,2,0,1,0
310,7,1,1,0
311,3,0,0,0
312,3,0,0,0
313,2,0,0,0
314,7,0,0,1
315,8,1,1,0
316,13,0,0,0
317,1,0,0,0
318,6,1,1,0
319,1,0,0,0
320,10,0,1,1
321,3,0,1,1
322,8,1,1,0
323,1,0,0,0
324,8,1,1,0
325,2,0,0,0
326,2,0,0,0
327,2,0,0,0
328,1,0,0,0
329,4,0,0,0
330,2,0,0,0
331,2,0,0,0
332,2,1,0,0
333,1,0,0,0
334,4,0,0,0
335,5,1,0,0
336,2,0,0,0
337,2,1,0,0
338,1,0,0,0
339,2,0,0,0
340,2,0,0,0
341,1,0,0,0
342,2,1,0,0
343,5,0,0,0
344,2,0,0,0
345,10,1,0,0
346,2,0,0,0
347,2,0,0,0
348,2,1,0,0
349,5,0,0,0
350,1,0,0,0
351,1,0,0,0
352,2,0,0,0
353,1,0,0,0
354,9,0,0,0
355,2,0,0,0
356,4,0,0,0
357,1,0,0,0
358,1,0,0,0
359,1,0,0,0
360,1,0,0,0
361,2,0,0,0
362,1,0,0,0
363,2,0,0,0
364,2,0,0,0
365,2,0,0,0
366,1,0,0,0
367,4,0,0,0
368,2,0,0,0
369,4,0,0,0
370,1,0,0,0
371,3,0,0,0
372,2,0,0,0
373,5,0,1,1
374,2,0,0,0
375,2,0,0,0
376,1,0,0,0
377,2,0,0,0
378,2,0,1,0
379,2,0,0,0
380,2,0,0,0
381,2,0,0,0
382,3,0,0,0
383,1,0,0,0
384,2,0,0,0
385,3,0,0,0
386,4,0,1,0
387,2,0,0,0
388,2,0,0,0
389,3,0,0,0
390,3,0,0,0
391,4,1,0,0
392,1,0,0,0
393,8,1,1,0
394,1,0,0,0
395,1,1,0,0
396,1,0,0,0
397,1,0,0,0
398,4,0,0,0
399,1,0,0,0
400,1,0,0,0
401,3,0,1,1
402,1,0,0,0
403,1,0,0,0
404,6,1,0,0
405,1,0,0,0
406,1,0,0,0
407,10,1,0,1
408,1,0,0,0
409,3,0,0,0
410,1,0,0,0
411,3,0,0,0
412,2,0,0,0
413,2,0,0,0
414,1,0,0,0
415,2,0,0,0
416,2,0,0,0
417,3,0,0,0
418,3,0,0,0
419,4,0,0,0
420,4,0,0,0
421,2,0,0,0
422,1,0,0,0
423,2,0,1,0
424,4,0,0,0
425,2,0,0,0
426,2,0,0,0
427,1,0,0,0
428,3,0,0,0
429,1,0,0,0
430,1,0,0,0
431,1,0,0,0
432,3,0,0,0
433,7,1,0,1
434,2,0,0,0
435,2,0,0,0
436,2,0,0,0
437,7,1,1,0
438,2,0,0,0
439,2,0,0,0
440,2,0,0,0
441,2,0,0,0
442,1,0,0,0
443,2,0,0,0
444,2,0,0,0
445,2,0,0,0
446,2,0,0,0
447,2,0,0,0
448,2,0,0,0
449,2,0,0,0
450,4,0,0,0
451,2,0,0,0
452,2,0,0,0
453,2,0,0,0
454,2,0,0,0
455,3,0,0,0
456,2,0,0,0
457,1,0,0,0
458,3,0,0,0
459,3,0,0,0
460,2,0,0,0
461,2,0,0,0
462,3,0,0,0
463,2,0,0,0
464,5,0,0,0
465,4,0,0,0
466,3,0,0,0
467,3,0,0,0
468,2,1,0,0
469,2,0,0,0
470,1,0,0,0
471,1,0,0,0
472,4,0,0,0
473,1,0,0,0
474,1,0,0,0
475,3,0,0,0
476,3,0,0,0
477,1,0,0,0
478,3,0,0,0
479,1,0,0,0
480,4,0,0,0
481,3,0,0,0
482,3,0,0,0
483,1,0,0,0
484,1,0,0,0
485,2,0,0,0
486,6,0,0,0
487,4,0,0,1
488,2,0,0,0
489,1,0,0,0
490,2,0,0,0
491,1,0,0,0
492,1,0,0,0
493,1,0,0,0
494,4,0,1,0
495,1,0,0,0
496,4,0,0,0
497,11,0,1,1
498,3,0,0,0
499,1,0,0,0
500,3,0,0,0
501,3,0,0,0
502,1,0,0,0
503,2,0,0,0
504,1,0,0,0
505,1,0,0,0
506,3,0,0,0
507,2,0,0,1
508,1,0,0,0
509,1,0,0,0
510,2,0,0,0
511,13,0,1,0
512,3,0,0,0
513,2,0,0,0
514,1,0,0,0
515,1,0,0,0
516,2,0,0,0
517,6,0,0,1
518,1,0,0,0
519,4,0,0,0
520,3,0,0,0
521,1,0,0,0
522,1,0,0,0
523,2,0,0,0
524,1,0,0,0
525,1,0,0,0
526,1,0,0,0
527,6,1,0,0
528,3,0,1,0
529,2,0,0,0
530,2,0,0,0
531,5,0,0,0
532,5,0,0,0
533,2,0,0,0
534,1,0,0,0
535,3,0,0,0
536,1,0,0,0
537,6,0,1,0
538,2,0,0,0
539,3,0,0,0
540,1,0,0,0
541,9,0,1,0
542,2,0,0,0
543,4,0,0,0
544,2,0,0,0
545,1,0,0,0
546,1,0,0,0
547,4,0,0,0
548,2,0,0,0
549,5,0,0,0
550,4,0,1,0
551,2,0,0,0
552,1,0,0,0
553,3,0,0,0
554,2,0,0,0
555,2,1,0,0
556,2,0,0,0
557,2,0,0,0
558,1,0,0,0
559,2,0,0,0
560,4,0,0,0
561,1,0,0,0
562,3,0,0,0
563,24,0,1,1
564,3,0,0,0
565,2,0,0,0
566,1,0,0,0
567,3,0,0,0
568,2,0,0,0
569,1,0,0,0
570,3,0,0,0
571,1,0,0,0
572,2,0,0,0
573,2,0,0,0
574,3,0,0,0
575,3,0,0,0
576,2,0,0,0
577,1,0,0,0
578,1,0,0,0
579,1,0,0,0
580,3,0,0,0
581,1,0,0,0
582,3,0,0,0
583,1,0,0,0
584,1,0,0,0
585,1,0,0,0
586,1,0,0,0
587,1,0,0,0
588,3,0,0,0
589,4,0,1,0
590,1,0,0,0
591,3,0,0,0
592,4,0,1,2
593,2,0,0,0
594,3,0,0,0
595,4,0,1,0
596,3,0,0,0
597,1,0,0,0
598,1,0,0,0
599,2,0,0,0
600,1,0,0,0
601,1,0,0,0
602,1,0,0,0
603,2,0,0,0
604,2,0,0,0
605,2,0,0,0
606,1,0,0,0
607,9,0,0,1
608,2,0,0,0
609,1,0,0,0
610,4,0,0,0
611,4,0,0,1
612,2,0,0,0
613,7,0,0,2
614,3,0,0,0
615,2,0,0,0
616,2,0,0,0
617,2,0,0,0
618,2,0,0,0
619,1,0,0,0
620,2,0,0,0
621,2,0,0,0
622,2,0,0,0
623,2,0,0,0
624,2,0,2,0
625,2,0,0,0
626,2,0,0,0
627,1,0,0,0
628,2,0,0,0
629,2,0,0,0
630,3,0,0,0
631,4,0,1,0
632,2,0,0,0
633,2,0,0,0
634,2,0,0,0
635,2,0,0,0
636,4,0,0,0
637,3,0,3,0
638,2,0,0,0
639,2,0,0,0
640,2,0,0,0
641,2,0,0,0
642,2,0,0,0
643,3,0,0,0
644,2,0,0,0
645,2,0,0,0
646,2,0,0,0
647,4,0,0,0
648,3,1,0,0
649,3,0,1,0
650,4,0,1,0
651,3,0,0,0
652,2,0,0,0
653,4,0,0,0
654,2,0,1,0
655,1,0,0,0
656,1,0,0,0
657,2,0,0,0
658,2,0,0,0
659,2,0,0,0
660,3,0,0,0
661,3,0,0,0
662,5,0,0,0
663,3,0,0,0
664,1,0,0,0
665,5,0,0,0
666,4,0,0,0
667,3,0,0,0
668,3,0,0,0
669,1,0,0,0
670,2,0,0,0
671,1,0,0,0
672,2,0,0,0
673,4,0,0,0
674,2,0,0,0
675,3,0,0,0
676,1,0,0,0
677,3,0,0,0
678,2,0,0,0
679,2,0,0,0
680,2,0,0,0
681,3,0,0,0
682,3,0,0,0
683,5,0,0,0
684,1,0,0,0
685,4,0,0,0
686,2,0,0,0
687,1,0,0,0
688,3,0,0,0
689,1,0,0,0
690,3,0,0,0
691,3,0,0,0
692,1,0,0,0
693,1,0,0,0
694,1,0,0,0
695,5,0,0,0
696,7,0,0,0
697,3,0,0,0
698,2,0,0,0
699,1,0,0,0
700,1,0,0,0
701,1,0,0,0
702,1,0,0,0
703,3,0,0,0
704,4,0,0,0
705,2,0,0,0
706,3,0,1,0
707,1,0,0,0
708,1,0,0,0
709,1,0,0,0
710,1,0,0,0
711,1,0,0,0
712,1,0,0,0
713,1,0,0,0
714,2,0,0,0
715,1,0,0,0
716,2,0,0,0
717,2,0,0,0
718,2,0,0,0
719,3,0,0,0
720,1,0,0,0
721,1,0,0,0
722,1,0,1,0
723,1,0,0,0
724,2,0,0,0
725,2,0,0,0
726,2,0,0,0
727,2,1,0,0
728,5,0,0,0
729,3,0,0,0
730,3,0,0,0
731,1,0,0,0
732,3,0,0,0
733,1,0,0,0
734,2,0,0,0
735,1,0,0,0
736,1,0,0,0
737,2,1,0,0
738,3,1,0,0
739,1,0,0,0
740,1,0,0,0
741,4,0,0,0
742,2,0,0,0
743,1,0,0,0
744,3,0,0,0
745,3,0,0,0
746,2,0,0,0
747,1,1,0,0
748,2,0,0,0
749,3,0,0,0
750,2,0,0,0
751,3,0,0,0
752,1,0,0,0
753,2,0,0,0
754,3,0,0,0
755,1,0,0,0
756,3,0,0,0
757,5,1,0,0
758,3,0,0,0
759,1,0,0,0
760,3,1,0,0
761,3,1,0,0
762,3,0,0,0
763,2,1,0,0
764,1,0,0,0
765,1,0,0,0
766,3,0,0,0
767,3,0,0,0
768,1,0,0,0
769,2,0,1,0
770,2,0,0,0
771,1,0,0,0
772,7,1,0,0
773,1,0,0,0
774,1,0,0,0
775,5,0,0,0
776,1,0,0,0
777,3,0,0,0
778,1,0,0,0
779,3,0,1,0
780,3,0,0,0
781,1,0,0,0
782,2,1,0,0
783,1,0,0,0
784,1,0,0,0
785,1,0,0,0
786,1,0,0,0
787,1,0,0,0
788,2,0,0,0
789,2,0,0,0
790,1,0,0,0
791,2,0,0,0
792,3,0,0,0
793,2,0,0,0
794,3,0,0,0
795,1,0,0,0
796,2,1,0,0
797,1,0,0,0
798,3,0,0,0
799,2,1,0,0
800,3,0,0,0
801,1,0,0,0
802,4,0,0,0
803,2,0,0,0
804,3,0,0,0
805,4,0,0,0
806,1,0,0,0
807,3,0,0,0
808,1,0,0,0
809,1,0,0,0
810,1,0,0,0
811,2,0,0,0
812,5,1,1,0
813,4,0,0,0
814,1,0,0,0
815,3,0,0,0
816,1,0,0,0
817,2,0,0,0
818,4,0,0,0
819,3,0,0,0
820,3,0,0,0
821,1,0,0,0
822,2,0,0,0
823,1,0,0,0
824,1,0,0,0
825,2,0,0,0
826,4,1,0,0
827,1,0,0,0
828,1,0,0,0
829,2,0,0,0
830,1,0,0,0
831,2,0,0,0
832,1,1,0,0
833,1,0,0,0
834,3,0,0,0
835,3,0,0,0
836,2,0,0,0
837,2,0,0,0
838,2,0,0,0
839,2,0,0,0
840,2,0,0,0
841,2,0,1,0
842,2,0,1,0
843,2,0,1,0
844,2,0,1,0
845,2,0,0,0
846,2,0,0,0
847,2,0,0,0
848,4,0,0,0
849,3,0,0,0
850,6,0,0,0
851,3,0,0,0
852,3,0,0,0
853,8,0,0,0
854,3,0,1,0
855,3,0,1,0
856,0,0,1,0
857,1,1,0,0
858,2,0,0,1
859,4,0,0,0
860,4,0,0,0
861,2,0,0,0
862,1,0,0,0
863,1,0,0,0
864,9,0,0,0
865,4,1,0,0
866,1,0,0,0
867,2,0,0,0
868,2,0,0,0
869,2,0,0,0
870,2,0,0,0
871,1,0,0,0
872,1,0,0,0
873,2,0,0,0
874,2,0,0,0
875,3,1,0,0
876,2,0,0,0
877,1,0,0,0
878,1,0,0,0
879,1,0,0,0
880,3,0,0,0
881,2,0,0,0
882,1,0,0,0
883,7,0,0,0
884,1,0,0,0
885,1,0,0,0
886,1,0,0,0
887,1,0,0,0
888,1,0,0,0
889,11,1,0,0
890,3,0,0,0
891,1,0,0,0
892,1,0,0,0
893,2,0,0,0
894,1,0,0,0
895,2,0,0,0
896,5,0,0,0
897,1,0,0,0
898,1,0,0,0
899,1,0,0,0
900,1,0,0,0
901,2,0,0,0
902,3,0,0,0
903,1,0,0,0
904,2,0,0,0
905,2,0,0,0
906,1,0,0,0
907,3,0,0,1
908,2,0,0,0
909,1,0,0,0
910,1,0,0,0
911,5,0,1,1
912,2,0,0,0
913,2,0,0,0
914,4,1,0,0
915,2,0,1,0
916,2,1,0,0
917,2,0,0,0
918,2,0,0,0
919,2,1,0,0
920,2,1,0,0
921,2,0,0,0
922,2,0,0,0
923,2,0,0,0
924,2,0,0,0
925,2,0,0,0
926,2,0,0,0
927,4,0,0,0
928,2,0,0,0
929,3,0,0,0
930,2,0,0,0
931,2,0,0,0
932,2,0,0,0
933,2,0,0,0
934,2,0,0,0
935,2,0,0,0
936,2,0,0,0
937,0,0,1,0
938,0,0,1,0
939,2,0,0,0
940,1,0,0,0
941,2,0,0,0
942,2,0,0,0
943,2,0,1,0
944,4,0,0,0
945,2,0,0,0
946,2,0,0,0
947,2,0,0,0
948,2,0,0,0
949,2,0,0,0
950,2,0,0,0
951,1,0,0,0
952,2,1,0,0
953,1,0,0,0
954,3,0,0,0
955,1,0,0,0
956,2,0,0,0
957,1,0,0,0
958,1,0,0,0
959,1,0,0,0
960,5,0,1,0
961,2,1,0,0
962,1,0,0,0
963,1,0,0,0
964,2,1,0,0
965,4,0,1,0
966,1,0,0,0
967,3,0,0,0
968,2,1,0,0
969,2,0,0,0
970,1,0,0,0
971,3,0,0,0
972,1,0,0,0
973,1,1,0,0
974,3,0,0,0
975,1,0,0,0
976,2,1,0,0
977,1,0,0,0
978,2,1,0,0
979,3,0,0,0
980,3,0,1,0
981,2,0,0,0
982,1,0,0,0
983,1,0,0,0
984,8,0,0,0
985,4,0,0,0
986,2,0,0,0
987,4,0,0,0
988,2,0,0,0
989,2,0,1,0
990,2,0,0,0
991,3,0,0,0
992,2,0,0,0
993,15,0,0,2
994,3,0,0,0
995,3,0,1,0
996,1,0,1,0
997,1,0,0,0
998,2,0,0,0
999,2,0,0,0
1000,6,0,0,0
1001,4,0,0,0
1002,7,0,0,0
1003,2,0,0,0
1004,15,0,0,0
1005,2,0,0,0
1006,2,0,0,0
1007,4,0,1,1
1008,2,0,0,0
1009,3,0,1,0
1010,8,0,1,0
1011,12,0,2,0
1012,2,0,0,0
1013,2,0,0,0
1014,3,0,1,0
1015,2,0,0,0
1016,2,0,0,0
1017,2,0,0,0
1018,2,0,0,0
1019,2,0,0,0
1020,2,0,0,0
1021,2,0,0,0
1022,2,0,0,0
1023,1,0,0,0
1024,2,0,0,0
1025,2,0,0,0
1026,2,0,0,0
1027,3,0,0,0
1028,2,0,0,0
1029,5,0,0,0
1030,2,0,0,0
1031,2,0,0,0
1032,4,1,0,0
1033,3,0,0,0
1034,1,0,0,0
1035,5,0,0,0
1036,2,0,0,0
1037,1,0,0,0
1038,4,1,0,0
1039,2,0,0,0
1040,3,0,0,0
1041,2,0,0,0
1042,3,1,0,0
1043,4,0,0,0
1044,2,0,0,0
1045,4,0,0,0
1046,1,0,0,0
1047,2,0,0,0
1048,2,0,0,0
1049,3,0,0,0
1050,1,0,0,0
1051,3,0,0,1
1052,2,0,0,0
1053,2,0,0,0
1054,2,0,0,0
1055,3,0,0,0
1056,2,0,0,0
1057,2,0,0,0
1058,2,0,0,0
1059,2,0,0,0
1060,2,0,0,0
1061,2,0,0,0
1062,2,0,0,0
1063,2,0,0,0
1064,2,0,0,0
1065,2,0,1,0
1066,3,1,0,0
1067,2,0,1,0
1068,4,0,1,0
1069,2,0,1,0
1070,4,0,1,0
1071,2,0,1,0
1072,2,0,1,0
1073,4,0,1,0
1074,5,0,1,0
1075,2,0,0,0
1076,2,0,1,0
1077,2,0,1,0
1078,1,0,0,0
1079,2,0,1,0
1080,2,0,0,0
1081,2,1,0,0
1082,2,0,0,0
1083,2,0,1,0
1084,2,0,1,0
1085,2,0,1,0
1086,2,0,1,0
1087,2,0,0,0
1088,2,0,1,0
1089,2,0,1,0
1090,3,0,1,0
1091,2,0,0,0
1092,2,0,1,0
1093,2,0,0,0
1094,2,0,1,0
1095,2,0,1,0
1096,2,0,0,0
1097,2,0,1,0
1098,3,0,0,0
1099,3,0,0,0
1100,2,0,0,0
1101,1,0,0,0
1102,3,0,0,0
1103,2,0,0,0
1104,2,0,0,0
1105,2,0,0,0
1106,2,0,0,0
1107,2,0,0,0
1108,2,0,0,0
1109,1,0,0,0
1110,2,0,0,0
1111,3,0,0,0
1112,1,0,0,0
1113,2,0,0,0
1114,1,0,0,0
1115,3,0,0,0
1116,3,0,0,0
1117,1,0,0,0
1118,2,0,0,0
1119,3,0,0,0
1120,3,0,0,0
1121,2,0,0,0
1122,2,0,0,0
1123,1,0,0,0
1124,2,0,0,0
1125,1,0,0,0
1126,2,0,0,0
1127,2,0,0,0
1128,3,0,0,0
1129,2,0,0,0
1130,2,0,0,0
1131,3,0,0,0
1132,4,0,0,0
1133,3,0,0,0
1134,3,0,0,0
1135,2,0,0,0
1136,2,0,0,0
1137,4,2,0,0
1138,1,0,0,0
1139,3,0,0,0
1140,1,0,0,0
1141,1,0,0,0
1142,6,0,0,0
1143,2,0,0,0
1144,2,0,0,0
1145,2,0,0,0
1146,2,0,0,0
1147,2,0,0,0
1148,5,0,0,0
1149,2,0,0,0
1150,4,0,0,0
1151,2,0,0,0
1152,2,0,0,0
1153,2,0,0,0
1154,2,0,0,0
1155,2,0,0,0
1156,5,0,0,0
1157,2,0,0,0
1158,2,0,0,0
1159,2,0,0,0
1160,2,0,0,0
1161,4,0,0,0
1162,2,0,0,0
1163,2,0,0,0
1164,2,0,0,0
1165,2,0,0,0
1166,1,0,0,0
1167,2,0,0,0
1168,2,0,0,0
1169,2,0,0,0
1170,2,0,0,0
1171,1,0,0,0
1172,1,0,0,0
1173,1,0,0,0
1174,1,0,1,0
1175,1,0,0,0
1176,1,0,0,0
1177,1,0,0,0
1178,3,0,0,0
1179,1,0,0,0
1180,3,0,0,0
1181,1,0,0,0
1182,2,0,0,0
1183,2,0,0,0
1184,2,0,0,0
1185,4,1,0,0
1186,2,0,0,0
1187,2,0,0,0
1188,2,0,0,0
1189,9,0,1,0
1190,3,0,0,0
1191,4,0,0,0
1192,2,0,0,0
1193,2,0,0,0
1194,1,0,0,0
1195,2,0,0,0
1196,5,1,0,0
1197,2,0,0,0
1198,2,0,0,0
1199,2,0,0,0
1200,4,0,0,0
1201,1,0,0,0
1202,2,0,0,0
1203,2,0,0,0
1204,2,0,0,0
1205,2,0,0,0
1206,5,0,1,2
1207,0,0,1,0
1208,2,0,0,0
1209,2,0,0,0
1210,2,0,0,0
1211,2,0,0,0
1212,2,0,0,0
1213,2,1,0,0
1214,2,0,0,0
1215,4,0,0,0
1216,3,0,0,0
1217,7,0,0,0
1218,4,0,0,0
1219,4,0,0,0
1220,2,0,0,0
1221,2,0,0,0
1222,2,0,0,0
1223,16,1,0,1
1224,4,1,0,0
1225,2,0,0,0
1226,3,0,0,0
1227,2,0,0,0
1228,2,0,0,0
1229,5,0,0,0
1230,2,0,0,0
1231,4,0,0,1
1232,1,0,0,0
1233,6,0,0,1
1234,3,0,0,1
1235,6,0,0,0
1236,5,0,0,1
1237,3,0,0,0
1238,3,0,0,0
1239,4,0,0,0
1240,4,0,0,0
1241,4,0,0,0
1242,1,0,0,0
1243,1,0,0,0
1244,3,0,0,0
1245,8,0,0,0
1246,4,0,0,0
1247,4,0,0,0
1248,3,0,0,0
1249,8,0,0,0
1250,7,0,0,0
1251,0,0,0,1
1252,3,1,0,0
1253,12,0,2,1
1254,2,0,0,0
1255,4,0,0,0
1256,2,0,0,0
1257,5,0,0,1
1258,1,0,0,0
1259,1,0,0,0
1260,2,0,0,0
1261,2,0,0,0
1262,2,0,0,0
1263,2,0,0,0
1264,1,0,0,0
1265,2,0,0,0
1266,3,0,0,0
1267,1,0,0,0
1268,2,0,0,0
1269,2,0,0,0
1270,1,0,0,0
1271,1,0,0,0
1272,1,0,0,0
1273,3,0,0,0
1274,2,0,0,0
1275,1,0,0,0
1276,1,0,0,0
1277,2,0,0,0
1278,1,0,0,0
1279,3,0,1,1
1280,2,0,0,0
1281,3,0,0,0
1282,1,0,0,0
1283,2,0,0,0
1284,1,0,0,0
1285,1,0,0,0
1286,1,0,0,0
1287,1,0,0,1
1288,1,0,0,0
1289,1,0,0,0
1290,1,0,0,0
1291,1,0,1,1
1292,3,0,1,0
1293,1,0,0,0
1294,2,0,0,0
1295,1,0,0,0
1296,1,0,0,0
1297,1,0,0,0
1298,3,0,1,0
1299,1,0,0,0
1300,1,0,0,0
1301,1,0,0,0
1302,1,0,0,0
1303,2,0,0,0
1304,1,0,0,0
1305,2,0,0,0
1306,3,0,0,0
1307,2,0,0,0
1308,2,0,0,0
1309,2,0,0,0
1310,2,0,0,0
1311,2,0,0,0
1312,2,0,1,0
1313,2,0,0,0
1314,2,0,0,0
1315,2,0,0,0
1316,2,0,0,0
1317,1,0,0,0
1318,1,0,0,0
1319,3,0,0,0
1320,3,0,1,0
1321,4,0,1,0
1322,2,0,0,0
1323,2,0,0,0
1324,4,0,0,0
1325,1,0,0,0
1326,3,0,0,1
1327,1,0,0,0
1328,1,0,0,0
1329,3,0,0,0
1330,1,0,0,0
1331,1,0,0,0
1332,1,0,0,0
1333,1,0,0,0
1334,1,0,0,0
1335,2,0,0,0
1336,2,0,0,0
1337,2,0,0,0
1338,2,0,0,0
1339,2,0,0,0
1340,2,1,0,0
1341,3,0,0,0
1342,1,0,0,0
1343,1,0,0,0
1344,7,0,0,0
1345,2,0,0,0
1346,1,0,0,0
1347,2,0,1,0
1348,1,0,0,0
1349,2,0,0,0
1350,1,0,0,0
1351,1,0,0,0
1352,1,1,0,0
1353,3,0,0,0
1354,1,1,0,0
1355,1,1,0,0
1356,1,0,0,0
1357,2,0,0,0
1358,1,1,0,0
1359,1,0,0,0
1360,5,0,0,0
1361,9,1,1,1
